cash,date,equity,future_expiry,future_mark,future_qty,margin_headroom,margin_required,option_expiry,option_mark,option_qty,option_strike,option_type,recovery_basis,spot
18994947.663374864,2020-05-11,18906072.663374864,2020-06-25,9245.45,1875,15057447.663374864,3937500.0,2020-06-25,47.4,1875,10500.0,call,10152.349999999999,9239.2
18999847.153843593,2020-05-12,18918378.403843593,2020-06-25,9245.45,1875,15062347.153843593,3937500.0,2020-06-25,43.45,1875,10500.0,call,10152.349999999999,9196.55
19299480.16067395,2020-05-13,19153511.41067395,2020-06-25,9402.6,1875,15361980.16067395,3937500.0,2020-06-25,77.85,1875,10500.0,call,10152.349999999999,9383.55
18833149.164733246,2020-05-14,18751117.914733246,2020-06-25,9151.3,1875,14895649.164733246,3937500.0,2020-06-25,43.75,1875,10500.0,call,10152.349999999999,9142.75
18814094.505167603,2020-05-15,18730657.005167603,2020-06-25,9138.55,1875,14876594.505167603,3937500.0,2020-06-25,44.5,1875,10500.0,call,10152.349999999999,9136.85
18818947.347004253,2020-05-18,18771041.097004253,2020-06-25,9138.55,1875,14881447.347004253,3937500.0,2020-06-25,25.55,1875,10500.0,call,10152.349999999999,8823.25
18338801.373601697,2020-05-19,18299332.623601697,2020-06-25,8879.95,1875,14401301.373601697,3937500.0,2020-06-25,21.05,1875,10500.0,call,10152.349999999999,8879.1
18343531.619987745,2020-05-20,18309031.619987745,2020-06-25,8879.95,1875,14406031.619987745,3937500.0,2020-06-25,18.4,1875,10500.0,call,10152.349999999999,9066.55
18715201.458872862,2020-05-21,18687076.458872862,2020-06-25,9075.6,1875,14777701.458872862,3937500.0,2020-06-25,15.0,1875,10500.0,call,10152.349999999999,9106.25
18628036.320484273,2020-05-22,18606942.570484273,2020-06-25,9026.55,1875,14690536.320484273,3937500.0,2020-06-25,11.25,1875,10500.0,call,10152.349999999999,9039.25
18635935.71911357,2020-05-26,18621685.71911357,2020-06-25,9028.2,1875,14698435.71911357,3937500.0,2020-06-25,7.6,1875,10500.0,call,10152.349999999999,9029.05
18640742.60729509,2020-05-27,18619367.60729509,2020-06-25,9028.2,1875,14703242.607295088,3937500.0,2020-06-25,11.4,1875,10500.0,call,10152.349999999999,9314.95
19395275.316821773,2020-05-28,19372306.566821773,2020-06-25,9427.95,1875,15457775.316821773,3937500.0,2020-06-25,12.25,1875,10500.0,call,10152.349999999999,9490.1
19524341.30859496,2020-05-29,19497153.80859496,2020-06-25,9494.1,1875,15586841.30859496,3937500.0,2020-06-25,14.5,1875,10500.0,call,10152.349999999999,9580.3
20086208.439041622,2020-06-01,19995364.689041622,2020-06-25,9791.0,1875,16148708.439041622,3937500.0,2020-06-25,48.45,1875,10500.0,call,10152.349999999999,9826.15
20091389.405504074,2020-06-02,19953858.155504074,2020-06-25,9791.0,1875,16153889.405504074,3937500.0,2020-06-25,73.35,1875,10500.0,call,10152.349999999999,9979.1
20623207.51189835,2020-06-03,20438988.76189835,2020-06-25,10071.8,1875,16685707.51189835,3937500.0,2020-06-25,98.25,1875,10500.0,call,10152.349999999999,10061.55
20526969.551410347,2020-06-04,20377532.051410347,2020-06-25,10017.65,1875,16589469.551410347,3937500.0,2020-06-25,79.7,1875,10500.0,call,10152.349999999999,10029.1
20772044.78847222,2020-06-05,20576857.28847222,2020-06-25,10145.5,1875,16834544.78847222,3937500.0,2020-06-25,104.1,1875,10500.0,call,10152.349999999999,10142.15
20814631.007242065,2020-06-08,20605943.507242065,2020-06-25,10165.35,1875,16877131.007242065,3937500.0,2020-06-25,111.3,1875,10500.0,call,10152.349999999999,10167.45
20819999.86047806,2020-06-09,20682843.61047806,2020-06-25,10165.35,1875,16882499.86047806,3937500.0,2020-06-25,73.15,1875,10500.0,call,10152.349999999999,10046.65
20737878.78715338,2020-06-10,20586941.28715338,2020-06-25,10118.7,1875,16800378.78715338,3937500.0,2020-06-25,80.5,1875,10500.0,call,10152.349999999999,10116.15
20743227.84318975,2020-06-11,20674040.34318975,2020-06-25,10118.7,1875,16805727.84318975,3937500.0,2020-06-25,36.9,1875,10500.0,call,10152.349999999999,9902.0
20748578.278942954,2020-06-12,20670297.028942954,2020-06-25,10118.7,1875,16811078.278942954,3937500.0,2020-06-25,41.75,1875,10500.0,call,10152.349999999999,9972.9
20182001.36150994,2020-06-15,20141876.36150994,2020-06-25,9813.75,1875,16244501.361509942,3937500.0,2020-06-25,21.4,1875,10500.0,call,10152.349999999999,9813.7
20344935.209827393,2020-06-16,20302185.209827393,2020-06-25,9897.85,1875,16407435.209827393,3937500.0,2020-06-25,22.8,1875,10500.0,call,10152.349999999999,9914.0
20268974.470149368,2020-06-17,20236724.470149368,2020-06-25,9854.55,1875,16331474.470149368,3937500.0,2020-06-25,17.2,1875,10500.0,call,10152.349999999999,9881.15
20274202.578643654,2020-06-18,20224233.828643654,2020-06-25,9854.55,1875,16336702.578643654,3937500.0,2020-06-25,26.65,1875,10500.0,call,10152.349999999999,10091.65
20279432.035657987,2020-06-19,20211275.785657987,2020-06-25,9854.55,1875,16341932.035657987,3937500.0,2020-06-25,36.35,1875,10500.0,call,10152.349999999999,10244.4
21097966.318102702,2020-06-22,21038716.318102702,2020-06-25,10288.2,1875,17160466.318102702,3937500.0,2020-06-25,31.6,1875,10500.0,call,10152.349999999999,10311.2
21103408.253859356,2020-06-23,20982002.003859356,2020-06-25,10288.2,1875,17165908.253859356,3937500.0,2020-06-25,64.75,1875,10500.0,call,10152.349999999999,10471.0
21108851.593289915,2020-06-24,21087289.093289915,2020-06-25,10288.2,1875,17171351.593289915,3937500.0,2020-06-25,11.5,1875,10500.0,call,10152.349999999999,10305.3
21104720.84279818,2020-06-25,21104720.84279818,2020-07-30,10245.65,1875,18223131.78029818,2881589.0624999995,,0,0,,,10152.349999999999,10288.9
21460589.531263642,2020-06-26,21245152.031263642,2020-07-30,10318.0,1875,17391839.531263642,4068750.0,2020-07-30,114.9,1875,10850.0,call,10152.349999999999,10383.0
21349469.918940358,2020-06-29,21182688.668940358,2020-07-30,10255.8,1875,17280719.918940358,4068750.0,2020-07-30,88.95,1875,10850.0,call,10152.349999999999,10312.4
21325812.956196234,2020-06-30,21163625.456196234,2020-07-30,10240.25,1875,17257062.956196234,4068750.0,2020-07-30,86.5,1875,10850.0,call,10152.349999999999,10302.1
21646488.68610061,2020-07-01,21439863.68610061,2020-07-30,10408.3,1875,17577738.68610061,4068750.0,2020-07-30,110.2,1875,10850.0,call,10152.349999999999,10430.05
21898510.654908538,2020-07-02,21643416.904908538,2020-07-30,10539.7,1875,17829760.654908538,4068750.0,2020-07-30,136.05,1875,10850.0,call,10152.349999999999,10551.7
21965581.169189565,2020-07-03,21707018.669189565,2020-07-30,10572.45,1875,17896831.169189565,4068750.0,2020-07-30,137.9,1875,10850.0,call,10152.349999999999,10607.35
22313335.108776856,2020-07-06,21948178.858776856,2020-07-30,10754.85,1875,18244585.108776856,4068750.0,2020-07-30,194.75,1875,10850.0,call,10152.349999999999,10763.65
22341221.23936047,2020-07-07,21971658.73936047,2020-07-30,10766.65,1875,18272471.23936047,4068750.0,2020-07-30,197.1,1875,10850.0,call,10152.349999999999,10799.65
22215043.582512487,2020-07-08,21894324.832512487,2020-07-30,10696.3,1875,18146293.582512487,4068750.0,2020-07-30,171.05,1875,10850.0,call,10152.349999999999,10705.75
22459428.94531651,2020-07-09,22075522.69531651,2020-07-30,10823.55,1875,18390678.94531651,4068750.0,2020-07-30,204.75,1875,10850.0,call,10152.349999999999,10813.45
22358507.03338772,2020-07-10,22033663.28338772,2020-07-30,10766.65,1875,18289757.03338772,4068750.0,2020-07-30,173.25,1875,10850.0,call,10152.349999999999,10768.05
22440981.389120538,2020-07-13,22104606.389120538,2020-07-30,10807.55,1875,18372231.389120538,4068750.0,2020-07-30,179.4,1875,10850.0,call,10152.349999999999,10802.7
22083488.558179244,2020-07-14,21877707.308179244,2020-07-30,10613.85,1875,18014738.558179244,4068750.0,2020-07-30,109.75,1875,10850.0,call,10152.349999999999,10607.35
22089184.696101,2020-07-15,21895684.696101,2020-07-30,10613.85,1875,18020434.696101,4068750.0,2020-07-30,103.2,1875,10850.0,call,10152.349999999999,10618.2
22282430.666359913,2020-07-16,22054805.666359913,2020-07-30,10713.85,1875,18213680.666359913,4068750.0,2020-07-30,121.4,1875,10850.0,call,10152.349999999999,10739.95
22288178.118714333,2020-07-17,21912334.368714333,2020-07-30,10713.85,1875,18219428.118714333,4068750.0,2020-07-30,200.45,1875,10850.0,call,10152.349999999999,10901.7
22846725.853769753,2020-07-20,22368319.603769753,2020-07-30,11008.6,1875,18777975.853769753,4068750.0,2020-07-30,255.15,1875,10850.0,call,10152.349999999999,11022.2
23156353.432486992,2020-07-21,22463915.932486992,2020-07-30,11170.55,1875,19087603.432486992,4068750.0,2020-07-30,369.3,1875,10850.0,call,10152.349999999999,11162.25
23049797.28357077,2020-07-22,22448016.03357077,2020-07-30,11110.55,1875,18981047.28357077,4068750.0,2020-07-30,320.95,1875,10850.0,call,10152.349999999999,11132.6
23237664.57999312,2020-07-23,22516820.82999312,2020-07-30,11207.55,1875,19168914.57999312,4068750.0,2020-07-30,384.45,1875,10850.0,call,10152.349999999999,11215.45
23173702.882612962,2020-07-24,22523546.632612962,2020-07-30,11170.25,1875,19104952.882612962,4068750.0,2020-07-30,346.75,1875,10850.0,call,10152.349999999999,11194.15
23090032.109050937,2020-07-27,22504563.359050937,2020-07-30,11122.45,1875,19021282.109050937,4068750.0,2020-07-30,312.25,1875,10850.0,call,10152.349999999999,11131.8
23440514.214307237,2020-07-28,22855045.464307237,2020-07-30,11306.15,1875,19371764.214307237,4068750.0,2020-07-30,312.25,1875,10850.0,call,10152.349999999999,11300.55
23289582.3987772,2020-07-29,22579988.6487772,2020-07-30,11222.45,1875,19220832.3987772,4068750.0,2020-07-30,378.45,1875,10850.0,call,10152.349999999999,11202.85
22815897.860697675,2020-07-30,22815897.860697675,,0,0,22815897.860697675,0.0,,0,0,,,0.0,11102.15
23012151.347094044,2020-07-31,22821156.347094044,,0,0,857151.3470940441,22155000.0,2020-08-27,90.95,2100,10550.0,put,0.0,11073.45
23018087.02105262,2020-08-03,22766717.02105262,,0,0,863087.0210526213,22155000.0,2020-08-27,119.7,2100,10550.0,put,0.0,10891.6
23024024.22603821,2020-08-04,22877129.22603821,,0,0,869024.2260382101,22155000.0,2020-08-27,69.95,2100,10550.0,put,0.0,11095.25
23029962.96244572,2020-08-05,22905012.96244572,,0,0,874962.962445721,22155000.0,2020-08-27,59.5,2100,10550.0,put,0.0,11101.65
23035903.23067016,2020-08-06,22942243.23067016,,0,0,880903.2306701615,22155000.0,2020-08-27,44.6,2100,10550.0,put,0.0,11200.15
23041845.031106643,2020-08-07,22966875.031106643,,0,0,886845.0311066434,22155000.0,2020-08-27,35.7,2100,10550.0,put,0.0,11214.05
23047788.364150383,2020-08-10,22997808.364150383,,0,0,892788.3641503826,22155000.0,2020-08-27,23.8,2100,10550.0,put,0.0,11270.15
23053733.230196692,2020-08-11,23019293.230196692,,0,0,898733.230196692,22155000.0,2020-08-27,16.4,2100,10550.0,put,0.0,11322.5
23059679.62964099,2020-08-12,23028074.62964099,,0,0,904679.629640989,22155000.0,2020-08-27,15.05,2100,10550.0,put,0.0,11308.4
23065627.562878795,2020-08-13,23041372.562878795,,0,0,910627.562878795,22155000.0,2020-08-27,11.55,2100,10550.0,put,0.0,11300.45
23071577.03030573,2020-08-14,23026427.03030573,,0,0,916577.0303057283,22155000.0,2020-08-27,21.5,2100,10550.0,put,0.0,11178.4
23077528.03231751,2020-08-17,23053903.03231751,,0,0,922528.0323175117,22155000.0,2020-08-27,11.25,2100,10550.0,put,0.0,11247.1
23083480.569309976,2020-08-18,23065945.569309976,,0,0,928480.569309976,22155000.0,2020-08-27,8.35,2100,10550.0,put,0.0,11385.35
23089434.641679045,2020-08-19,23072004.641679045,,0,0,934434.6416790448,22155000.0,2020-08-27,8.3,2100,10550.0,put,0.0,11408.4
23095390.249820746,2020-08-20,23080585.249820746,,0,0,940390.2498207465,22155000.0,2020-08-27,7.05,2100,10550.0,put,0.0,11312.2
23101347.394131217,2020-08-21,23094312.394131217,,0,0,946347.3941312172,22155000.0,2020-08-27,3.35,2100,10550.0,put,0.0,11371.6
23107306.075006686,2020-08-24,23103736.075006686,,0,0,952306.0750066862,22155000.0,2020-08-27,1.7,2100,10550.0,put,0.0,11466.45
23113266.292843495,2020-08-25,23110746.292843495,,0,0,958266.2928434946,22155000.0,2020-08-27,1.2,2100,10550.0,put,0.0,11472.25
23119228.048038077,2020-08-26,23116918.048038077,,0,0,964228.0480380766,22155000.0,2020-08-27,1.1,2100,10550.0,put,0.0,11549.6
23125191.340986975,2020-08-27,23125191.340986975,,0,0,23125191.340986975,0.0,,0,0,,,0.0,11559.25
23222926.85880325,2020-08-28,23130841.85880325,,0,0,122926.8588032499,23100000.0,2020-09-24,43.85,2100,11000.0,put,0.0,11647.6
23228916.899461273,2020-08-31,22989621.899461273,,0,0,128916.8994612731,23100000.0,2020-09-24,113.95,2100,11000.0,put,0.0,11387.5
23234908.485169467,2020-09-01,23071108.485169467,,0,0,134908.48516946658,23100000.0,2020-09-24,78.0,2100,11000.0,put,0.0,11470.25
23240901.616326354,2020-09-02,23107026.616326354,,0,0,140901.61632635444,23100000.0,2020-09-24,63.75,2100,11000.0,put,0.0,11535.0
23246896.293330565,2020-09-03,23123206.293330565,,0,0,146896.2933305651,23100000.0,2020-09-24,58.9,2100,11000.0,put,0.0,11527.45
23252892.516580828,2020-09-04,23034072.516580828,,0,0,152892.51658082753,23100000.0,2020-09-24,104.2,2100,11000.0,put,0.0,11333.85
23258890.28647598,2020-09-07,23081545.28647598,,0,0,158890.2864759788,23100000.0,2020-09-24,84.45,2100,11000.0,put,0.0,11355.05
23264889.60341495,2020-09-08,23059299.60341495,,0,0,164889.60341494903,23100000.0,2020-09-24,97.9,2100,11000.0,put,0.0,11317.35
23270890.467796784,2020-09-09,23086090.467796784,,0,0,170890.4677967839,23100000.0,2020-09-24,88.0,2100,11000.0,put,0.0,11278.0
23276892.880020622,2020-09-10,23169267.880020622,,0,0,176892.88002062216,23100000.0,2020-09-24,51.25,2100,11000.0,put,0.0,11449.25
23282896.840485707,2020-09-11,23197741.840485707,,0,0,182896.84048570693,23100000.0,2020-09-24,40.55,2100,11000.0,put,0.0,11464.45
23288902.34959139,2020-09-14,23210152.34959139,,0,0,188902.3495913893,23100000.0,2020-09-24,37.5,2100,11000.0,put,0.0,11440.05
23294909.407737117,2020-09-15,23243774.407737117,,0,0,194909.40773711726,23100000.0,2020-09-24,24.35,2100,11000.0,put,0.0,11521.8
23300918.015322447,2020-09-16,23271623.015322447,,0,0,200918.01532244682,23100000.0,2020-09-24,13.95,2100,11000.0,put,0.0,11604.55
23306928.172747035,2020-09-17,23277318.172747035,,0,0,206928.17274703458,23100000.0,2020-09-24,14.1,2100,11000.0,put,0.0,11516.1
23312939.88041064,2020-09-18,23287214.88041064,,0,0,212939.88041064143,23100000.0,2020-09-24,12.25,2100,11000.0,put,0.0,11504.95
23318953.13871313,2020-09-21,23259628.13871313,,0,0,218953.13871312886,23100000.0,2020-09-24,28.25,2100,11000.0,put,0.0,11250.55
23324967.948054463,2020-09-22,23274042.948054463,,0,0,224967.94805446267,23100000.0,2020-09-24,24.25,2100,11000.0,put,0.0,11153.65
23330984.308834717,2020-09-23,23310614.308834717,,0,0,230984.30883471668,23100000.0,2020-09-24,9.7,2100,11000.0,put,0.0,11131.85
22928551.894370727,2020-09-24,22928551.894370727,,0,0,22928551.894370727,0.0,,0,0,,,0.0,10805.55
22928826.974493805,2020-09-25,22928826.974493805,2020-12-31,11073.6,2100,19440642.974493805,3488184.0,,0,0,,,11224.2,11050.25
23615897.8276314,2020-09-28,23331662.8276314,2020-12-31,11263.0,2100,18575897.8276314,5040000.0,2020-12-31,135.35,2100,12000.0,call,11224.2,11227.55
23633437.181932177,2020-09-29,23372722.181932177,2020-12-31,11268.45,2100,18593437.181932177,5040000.0,2020-12-31,124.15,2100,12000.0,call,11224.2,11222.4
23675977.506106086,2020-09-30,23411692.506106086,2020-12-31,11285.8,2100,18635977.506106086,5040000.0,2020-12-31,125.85,2100,12000.0,call,11224.2,11247.55
24064172.934232663,2020-10-01,23707172.934232663,2020-12-31,11467.7,2100,19024172.934232663,5040000.0,2020-12-31,170.0,2100,12000.0,call,11224.2,11416.95
24238108.21504903,2020-10-05,23829868.21504903,2020-12-31,11547.55,2100,19198108.21504903,5040000.0,2020-12-31,194.4,2100,12000.0,call,11224.2,11503.35
24575825.58304101,2020-10-06,24039275.58304101,2020-12-31,11705.35,2100,19535825.58304101,5040000.0,2020-12-31,255.5,2100,12000.0,call,11224.2,11662.4
24736554.398171555,2020-10-07,24116529.398171555,2020-12-31,11778.85,2100,19696554.398171555,5040000.0,2020-12-31,295.25,2100,12000.0,call,11224.2,11738.85
24912553.598214734,2020-10-08,24196348.598214734,2020-12-31,11859.6,2100,19872553.598214734,5040000.0,2020-12-31,341.05,2100,12000.0,call,11224.2,11834.6
25132814.596960306,2020-10-09,24308354.596960306,2020-12-31,11961.4,2100,20092814.596960306,5040000.0,2020-12-31,392.6,2100,12000.0,call,11224.2,11914.2
25156416.681975394,2020-10-12,24317466.681975394,2020-12-31,11969.55,2100,20116416.681975394,5040000.0,2020-12-31,399.5,2100,12000.0,call,11224.2,11930.95
25182755.55899654,2020-10-13,24358505.55899654,2020-12-31,11979.0,2100,20142755.55899654,5040000.0,2020-12-31,392.5,2100,12000.0,call,11224.2,11934.5
25189251.111025646,2020-10-14,24349776.111025646,2020-12-31,11979.0,2100,20149251.111025646,5040000.0,2020-12-31,399.75,2100,12000.0,call,11224.2,11971.05
25195748.33849476,2020-10-15,24623498.33849476,2020-12-31,11979.0,2100,20155748.33849476,5040000.0,2020-12-31,272.5,2100,12000.0,call,11224.2,11680.35
24836122.829336036,2020-10-16,24204862.829336036,2020-12-31,11804.7,2100,19796122.829336036,5040000.0,2020-12-31,300.6,2100,12000.0,call,11224.2,11762.45
25102260.94921265,2020-10-19,24364950.94921265,2020-12-31,11928.35,2100,20062260.94921265,5040000.0,2020-12-31,351.1,2100,12000.0,call,11224.2,11873.05
25113146.876243204,2020-10-20,24346331.876243204,2020-12-31,11930.45,2100,20073146.876243204,5040000.0,2020-12-31,365.15,2100,12000.0,call,11224.2,11896.8
25190517.75490176,2020-10-21,24401127.75490176,2020-12-31,11964.2,2100,20150517.75490176,5040000.0,2020-12-31,375.9,2100,12000.0,call,11224.2,11937.65
25134944.302834567,2020-10-22,24385769.302834567,2020-12-31,11934.65,2100,20094944.302834567,5040000.0,2020-12-31,356.75,2100,12000.0,call,11224.2,11896.45
25214526.37259522,2020-10-23,24447396.37259522,2020-12-31,11969.45,2100,20174526.37259522,5040000.0,2020-12-31,365.3,2100,12000.0,call,11224.2,11930.35
24884523.344477043,2020-10-26,24275733.344477043,2020-12-31,11809.25,2100,19844523.344477043,5040000.0,2020-12-31,289.9,2100,12000.0,call,11224.2,11767.75
25078205.261113513,2020-10-27,24402635.261113513,2020-12-31,11898.4,2100,20038205.261113513,5040000.0,2020-12-31,321.7,2100,12000.0,call,11224.2,11889.4
24769907.67705388,2020-10-28,24225062.67705388,2020-12-31,11748.55,2100,19729907.67705388,5040000.0,2020-12-31,259.45,2100,12000.0,call,11224.2,11729.6
24640391.69470868,2020-10-29,24121901.69470868,2020-12-31,11683.85,2100,19600391.69470868,5040000.0,2020-12-31,246.9,2100,12000.0,call,11224.2,11670.8
24586251.751296595,2020-10-30,24088131.751296595,2020-12-31,11655.05,2100,19546251.751296595,5040000.0,2020-12-31,237.2,2100,12000.0,call,11224.2,11642.4
24680606.13904991,2020-11-02,24154976.13904991,2020-12-31,11696.95,2100,19640606.13904991,5040000.0,2020-12-31,250.3,2100,12000.0,call,11224.2,11669.15
24997117.145494506,2020-11-03,24380662.145494506,2020-12-31,11844.6,2100,19957117.145494506,5040000.0,2020-12-31,293.55,2100,12000.0,call,11224.2,11813.5
25199755.40626616,2020-11-04,24521455.40626616,2020-12-31,11938.0,2100,20159755.40626616,5040000.0,2020-12-31,323.0,2100,12000.0,call,11224.2,11908.5
25670790.13275984,2020-11-05,24790470.13275984,2020-12-31,12159.15,2100,20630790.13275984,5040000.0,2020-12-31,419.2,2100,12000.0,call,11224.2,12120.3
25925380.51047266,2020-11-06,24881785.51047266,2020-12-31,12277.2,2100,20885380.51047266,5040000.0,2020-12-31,496.95,2100,12000.0,call,11224.2,12263.55
26357217.24592179,2020-11-09,25033482.24592179,2020-12-31,12479.6,2100,21317217.24592179,5040000.0,2020-12-31,630.35,2100,12000.0,call,11224.2,12461.05
26773096.224080462,2020-11-10,25105696.224080462,2020-12-31,12674.35,2100,21733096.224080462,5040000.0,2020-12-31,794.0,2100,12000.0,call,11224.2,12631.1
26977662.953860484,2020-11-11,25135542.953860484,2020-12-31,12768.45,2100,21937662.953860484,5040000.0,2020-12-31,877.2,2100,12000.0,call,11224.2,12749.15
26886526.182201758,2020-11-12,25168936.182201758,2020-12-31,12721.75,2100,21846526.182201758,5040000.0,2020-12-31,817.9,2100,12000.0,call,11224.2,12690.8
26996702.821792405,2020-11-13,25223252.821792405,2020-12-31,12770.9,2100,21956702.821792405,5040000.0,2020-12-31,844.5,2100,12000.0,call,11224.2,12719.95
27266759.10079406,2020-11-17,25260629.10079406,2020-12-31,12896.15,2100,22226759.10079406,5040000.0,2020-12-31,955.3,2100,12000.0,call,11224.2,12874.2
27436689.199669268,2020-11-18,25277469.199669268,2020-12-31,12973.7,2100,22396689.199669268,5040000.0,2020-12-31,1028.2,2100,12000.0,call,11224.2,12938.25
27443766.12347077,2020-11-19,25597551.12347077,2020-12-31,12973.7,2100,22403766.12347077,5040000.0,2020-12-31,879.15,2100,12000.0,call,11224.2,12771.7
27285742.297669284,2020-11-20,25294627.297669284,2020-12-31,12895.1,2100,22245742.297669284,5040000.0,2020-12-31,948.15,2100,12000.0,call,11224.2,12859.05
27418392.678420667,2020-11-23,25306632.678420667,2020-12-31,12954.9,2100,22378392.678420667,5040000.0,2020-12-31,1005.6,2100,12000.0,call,11224.2,12926.45
27695699.568298038,2020-11-24,25328789.568298038,2020-12-31,13083.55,2100,22655699.568298038,5040000.0,2020-12-31,1127.1,2100,12000.0,call,11224.2,13055.15
27702843.300329544,2020-11-25,25335933.300329544,2020-12-31,13083.55,2100,22662843.300329544,5040000.0,2020-12-31,1127.1,2100,12000.0,call,11224.2,12858.4
27709988.874990344,2020-11-26,25481678.874990344,2020-12-31,13083.55,2100,22669988.874990344,5040000.0,2020-12-31,1061.1,2100,12000.0,call,11224.2,12987.0
27578185.46150572,2020-11-27,25368565.46150572,2020-12-31,13017.4,2100,22538185.46150572,5040000.0,2020-12-31,1052.2,2100,12000.0,call,11224.2,12968.95
27849967.132358886,2020-12-01,25395697.132358886,2020-12-31,13143.4,2100,22809967.132358886,5040000.0,2020-12-31,1168.7,2100,12000.0,call,11224.2,13109.05
27897165.97437716,2020-12-02,25418850.97437716,2020-12-31,13162.45,2100,22857165.97437716,5040000.0,2020-12-31,1180.15,2100,12000.0,call,11224.2,13113.75
27966117.596949916,2020-12-03,25442967.596949916,2020-12-31,13191.85,2100,22926117.596949916,5040000.0,2020-12-31,1201.5,2100,12000.0,call,11224.2,13133.9
28224870.94424675,2020-12-04,25474710.94424675,2020-12-31,13311.6,2100,23184870.94424675,5040000.0,2020-12-31,1309.6,2100,12000.0,call,11224.2,13258.55
28391792.335561734,2020-12-07,25464602.335561734,2020-12-31,13387.6,2100,23351792.335561734,5040000.0,2020-12-31,1393.9,2100,12000.0,call,11224.2,13355.75
28484292.57991416,2020-12-08,25464072.57991416,2020-12-31,13428.15,2100,23444292.57991416,5040000.0,2020-12-31,1438.2,2100,12000.0,call,11224.2,13392.95
28784770.308456603,2020-12-09,25493230.308456603,2020-12-31,13567.7,2100,23744770.308456603,5040000.0,2020-12-31,1567.4,2100,12000.0,call,11224.2,13529.1
28701136.47034172,2020-12-10,25496536.47034172,2020-12-31,13524.35,2100,23661136.47034172,5040000.0,2020-12-31,1526.0,2100,12000.0,call,11224.2,13478.3
28695936.29125669,2020-12-11,25495011.29125669,2020-12-31,13518.35,2100,23655936.29125669,5040000.0,2020-12-31,1524.25,2100,12000.0,call,11224.2,13513.85
28815191.864605624,2020-12-14,25509371.864605624,2020-12-31,13571.6,2100,23775191.864605624,5040000.0,2020-12-31,1574.2,2100,12000.0,call,11224.2,13558.15
28850666.5858207,2020-12-15,25514921.5858207,2020-12-31,13584.95,2100,23810666.5858207,5040000.0,2020-12-31,1588.45,2100,12000.0,call,11224.2,13567.85
29098620.24684482,2020-12-16,25524000.24684482,2020-12-31,13699.45,2100,24058620.24684482,5040000.0,2020-12-31,1702.2,2100,12000.0,call,11224.2,13682.7
29221550.607920393,2020-12-17,25533005.607920393,2020-12-31,13754.4,2100,24181550.607920393,5040000.0,2020-12-31,1756.45,2100,12000.0,call,11224.2,13740.7
29270363.55639069,2020-12-18,25542758.55639069,2020-12-31,13774.05,2100,24230363.55639069,5040000.0,2020-12-31,1775.05,2100,12000.0,call,11224.2,13760.55
29277913.451752458,2020-12-21,25550308.451752458,2020-12-31,13774.05,2100,24237913.451752458,5040000.0,2020-12-31,1775.05,2100,12000.0,call,11224.2,13328.4
29285465.29450787,2020-12-22,25557860.29450787,2020-12-31,13774.05,2100,24245465.29450787,5040000.0,2020-12-31,1775.05,2100,12000.0,call,11224.2,13466.3
28953571.5518259,2020-12-23,25559761.5518259,2020-12-31,13612.45,2100,23913571.5518259,5040000.0,2020-12-31,1616.1,2100,12000.0,call,11224.2,13601.1
29278851.689130936,2020-12-24,25573611.689130936,2020-12-31,13763.75,2100,24238851.689130936,5040000.0,2020-12-31,1764.4,2100,12000.0,call,11224.2,13749.25
29552752.457225356,2020-12-28,25570312.457225356,2020-12-31,13890.55,2100,24512752.457225356,5040000.0,2020-12-31,1896.4,2100,12000.0,call,11224.2,13873.2
29653849.29516075,2020-12-29,25579114.29516075,2020-12-31,13935.05,2100,24613849.29516075,5040000.0,2020-12-31,1940.35,2100,12000.0,call,11224.2,13932.6
29750561.072161492,2020-12-30,25594661.072161492,2020-12-31,13977.45,2100,24710561.072161492,5040000.0,2020-12-31,1979.0,2100,12000.0,call,11224.2,13981.95
25595055.41553566,2020-12-31,25595055.41553566,,0,0,25595055.41553566,0.0,,0,0,,,0.0,13981.75
25728824.65232804,2021-01-01,25601230.90232804,,0,0,791324.6523280405,24937500.0,2021-01-28,68.05,1875,13300.0,put,0.0,14018.5
25735461.05551217,2021-01-04,25640304.80551217,,0,0,797961.0555121712,24937500.0,2021-01-28,50.75,1875,13300.0,put,0.0,14132.9
25742099.170466967,2021-01-05,25650974.170466967,,0,0,804599.1704669669,24937500.0,2021-01-28,48.6,1875,13300.0,put,0.0,14199.5
25748738.997633953,2021-01-06,25655363.997633953,,0,0,811238.9976339526,24937500.0,2021-01-28,49.8,1875,13300.0,put,0.0,14146.25
25755380.537454773,2021-01-07,25680474.287454773,,0,0,817880.5374547727,24937500.0,2021-01-28,39.95,1875,13300.0,put,0.0,14137.35
25762023.79037118,2021-01-08,25707930.04037118,,0,0,824523.7903711796,24937500.0,2021-01-28,28.85,1875,13300.0,put,0.0,14347.25
25768668.756825045,2021-01-11,25717481.256825045,,0,0,831168.7568250448,24937500.0,2021-01-28,27.3,1875,13300.0,put,0.0,14484.75
25775315.43725835,2021-01-12,25731534.18725835,,0,0,837815.4372583516,24937500.0,2021-01-28,23.35,1875,13300.0,put,0.0,14563.45
25781963.8321132,2021-01-13,25745870.0821132,,0,0,844463.8321131989,24937500.0,2021-01-28,19.25,1875,13300.0,put,0.0,14564.85
