cash,collateral,date,equity,margin_headroom,margin_proxy,option_expiry,option_mark,option_qty,option_strike,option_type,shares,spot,ticker
245720.53658181825,1613400.5365818182,2020-08-18,1887720.5365818182,1277400.5365818182,336000.0,2020-08-27,8.45,8000,210.0,call,8000,213.7,ADANIENT
2004642.658054318,2004642.658054318,2020-08-19,1997774.658054318,1802642.658054318,202000.0,2020-08-27,13.6,505,2000.0,put,0,2131.55,RELIANCE
150437.67298181818,150437.67298181818,2020-08-19,1332737.6729818182,150437.67298181818,0.0,,0,0,,,6000,197.05,SBIN
461678.84750181815,461678.84750181815,2020-08-19,1088258.847501818,461678.84750181815,0.0,,0,0,,,1200,522.15,INDUSINDBK
557983.8428068181,557983.8428068181,2020-08-19,1587721.342806818,557983.8428068181,0.0,,0,0,,,2750,374.45,ICICIBANK
2112287.5491018184,2112287.5491018184,2020-08-19,2108807.5491018184,1893887.5491018184,218400.0,2020-08-27,2.9,1200,910.0,put,0,959.3,INFY
239272.15634181813,239272.15634181813,2020-08-19,1305352.1563418182,239272.15634181813,0.0,,0,0,,,2400,444.2,AXISBANK
2075552.588912118,2075552.588912118,2020-08-19,2039087.888912118,1683140.588912118,392412.0,2020-08-27,9.85,3702,530.0,put,0,535.85,BHARTIARTL
767179.8169568181,767179.8169568181,2020-08-19,1619667.316956818,767179.8169568181,0.0,,0,0,,,250,3409.95,BAJFINANCE
2064667.947481818,2064667.947481818,2020-08-19,2053732.947481818,1675867.947481818,388800.0,2020-08-27,12.15,900,2160.0,put,0,2256.6,TCS
633976.624421818,1501560.624421818,2020-08-19,1717736.624421818,1245560.624421818,256000.0,2020-08-27,0.9,800,1600.0,call,800,1355.6,KOTAKBANK
245720.53658181825,1778840.5365818182,2020-08-19,1974120.536581818,1442840.5365818182,336000.0,2020-08-27,23.5,8000,210.0,call,8000,239.55,ADANIENT
2004642.658054318,2004642.658054318,2020-08-20,1995628.408054318,1802642.658054318,202000.0,2020-08-27,17.85,505,2000.0,put,0,2097.05,RELIANCE
150437.67298181818,150437.67298181818,2020-08-20,1318937.6729818182,150437.67298181818,0.0,,0,0,,,6000,194.75,SBIN
461678.84750181815,461678.84750181815,2020-08-20,1077758.847501818,461678.84750181815,0.0,,0,0,,,1200,513.4,INDUSINDBK
557983.8428068181,557983.8428068181,2020-08-20,1569296.342806818,557983.8428068181,0.0,,0,0,,,2750,367.75,ICICIBANK
2112287.5491018184,2112287.5491018184,2020-08-20,2108627.5491018184,1893887.5491018184,218400.0,2020-08-27,3.05,1200,910.0,put,0,955.15,INFY
239272.15634181813,239272.15634181813,2020-08-20,1283152.1563418182,239272.15634181813,0.0,,0,0,,,2400,434.95,AXISBANK
2075552.588912118,2075552.588912118,2020-08-20,2022243.788912118,1388831.588912118,686721.0,2020-08-27,14.4,3702,530.0,put,0,525.55,BHARTIARTL
767179.8169568181,767179.8169568181,2020-08-20,1615629.816956818,767179.8169568181,0.0,,0,0,,,250,3393.8,BAJFINANCE
2064667.947481818,2064667.947481818,2020-08-20,2054317.947481818,1675867.947481818,388800.0,2020-08-27,11.5,900,2160.0,put,0,2252.85,TCS
633976.624421818,1490520.624421818,2020-08-20,1704136.624421818,1234520.624421818,256000.0,2020-08-27,0.65,800,1600.0,call,800,1338.35,KOTAKBANK
245720.53658181825,1743320.5365818182,2020-08-20,1920520.536581818,1155320.5365818182,588000.0,2020-08-27,24.65,8000,210.0,call,8000,234.0,ADANIENT
2004642.658054318,2004642.658054318,2020-08-21,1999819.908054318,1802642.658054318,202000.0,2020-08-27,9.55,505,2000.0,put,0,2081.85,RELIANCE
150437.67298181818,150437.67298181818,2020-08-21,1340837.6729818182,150437.67298181818,0.0,,0,0,,,6000,198.4,SBIN
461678.84750181815,461678.84750181815,2020-08-21,1077938.847501818,461678.84750181815,0.0,,0,0,,,1200,513.55,INDUSINDBK
557983.8428068181,557983.8428068181,2020-08-21,1578646.342806818,557983.8428068181,0.0,,0,0,,,2750,371.15,ICICIBANK
2112287.5491018184,2112287.5491018184,2020-08-21,2109767.5491018184,1893887.5491018184,218400.0,2020-08-27,2.1,1200,910.0,put,0,948.8,INFY
239272.15634181813,239272.15634181813,2020-08-21,1296352.1563418182,239272.15634181813,0.0,,0,0,,,2400,440.45,AXISBANK
2075552.588912118,2075552.588912118,2020-08-21,2015950.388912118,1388831.588912118,686721.0,2020-08-27,16.1,3702,530.0,put,0,520.25,BHARTIARTL
767179.8169568181,767179.8169568181,2020-08-21,1614504.816956818,767179.8169568181,0.0,,0,0,,,250,3389.3,BAJFINANCE
2064667.947481818,2064667.947481818,2020-08-21,2057962.947481818,1675867.947481818,388800.0,2020-08-27,7.45,900,2160.0,put,0,2248.6,TCS
633976.624421818,1491192.624421818,2020-08-21,1705176.624421818,1235192.624421818,256000.0,2020-08-27,0.4,800,1600.0,call,800,1339.4,KOTAKBANK
245720.53658181825,1739160.5365818182,2020-08-21,1921720.536581818,1151160.5365818182,588000.0,2020-08-27,23.85,8000,210.0,call,8000,233.35,ADANIENT
2004642.658054318,2004642.658054318,2020-08-24,2002976.158054318,1802642.658054318,202000.0,2020-08-27,3.3,505,2000.0,put,0,2095.75,RELIANCE
150437.67298181818,150437.67298181818,2020-08-24,1359137.6729818182,150437.67298181818,0.0,,0,0,,,6000,201.45,SBIN
461678.84750181815,461678.84750181815,2020-08-24,1096658.847501818,461678.84750181815,0.0,,0,0,,,1200,529.15,INDUSINDBK
557983.8428068181,557983.8428068181,2020-08-24,1603946.3428068182,557983.8428068181,0.0,,0,0,,,2750,380.35,ICICIBANK
2112287.5491018184,2112287.5491018184,2020-08-24,2111087.5491018184,1893887.5491018184,218400.0,2020-08-27,1.0,1200,910.0,put,0,947.4,INFY
239272.15634181813,239272.15634181813,2020-08-24,1309192.1563418182,239272.15634181813,0.0,,0,0,,,2400,445.8,AXISBANK
2075552.588912118,2075552.588912118,2020-08-24,2045196.188912118,1388831.588912118,686721.0,2020-08-27,8.2,3702,530.0,put,0,526.9,BHARTIARTL
767179.8169568181,767179.8169568181,2020-08-24,1640192.316956818,767179.8169568181,0.0,,0,0,,,250,3492.05,BAJFINANCE
2064667.947481818,2064667.947481818,2020-08-24,2062192.947481818,1675867.947481818,388800.0,2020-08-27,2.75,900,2160.0,put,0,2248.1,TCS
633976.624421818,1521816.624421818,2020-08-24,1743616.624421818,1265816.624421818,256000.0,2020-08-27,0.2,800,1600.0,call,800,1387.25,KOTAKBANK
245720.53658181825,1837400.5365818182,2020-08-24,1924920.536581818,1249400.5365818182,588000.0,2020-08-27,38.8,8000,210.0,call,8000,248.7,ADANIENT
2004642.658054318,2004642.658054318,2020-08-25,2003430.658054318,1802642.658054318,202000.0,2020-08-27,2.4,505,2000.0,put,0,2082.1,RELIANCE
150437.67298181818,150437.67298181818,2020-08-25,1398137.6729818182,150437.67298181818,0.0,,0,0,,,6000,207.95,SBIN
461678.84750181815,461678.84750181815,2020-08-25,1105478.847501818,461678.84750181815,0.0,,0,0,,,1200,536.5,INDUSINDBK
557983.8428068181,557983.8428068181,2020-08-25,1620446.342806818,557983.8428068181,0.0,,0,0,,,2750,386.35,ICICIBANK
2112287.5491018184,2112287.5491018184,2020-08-25,2110787.5491018184,1893887.5491018184,218400.0,2020-08-27,1.25,1200,910.0,put,0,938.1,INFY
239272.15634181813,239272.15634181813,2020-08-25,1323592.1563418182,239272.15634181813,0.0,,0,0,,,2400,451.8,AXISBANK
2075552.588912118,2075552.588912118,2020-08-25,2046862.088912118,1388831.588912118,686721.0,2020-08-27,7.75,3702,530.0,put,0,528.65,BHARTIARTL
767179.8169568181,767179.8169568181,2020-08-25,1677904.816956818,767179.8169568181,0.0,,0,0,,,250,3642.9,BAJFINANCE
2064667.947481818,2064667.947481818,2020-08-25,2063587.947481818,1675867.947481818,388800.0,2020-08-27,1.2,900,2160.0,put,0,2242.65,TCS
633976.624421818,1530040.624421818,2020-08-25,1754016.624421818,1274040.624421818,256000.0,2020-08-27,0.05,800,1600.0,call,800,1400.1,KOTAKBANK
245720.53658181825,2214040.536581818,2020-08-25,1924920.536581818,1626040.536581818,588000.0,2020-08-27,97.65,8000,210.0,call,8000,307.55,ADANIENT
2004642.658054318,2004642.658054318,2020-08-26,2004415.408054318,1802642.658054318,202000.0,2020-08-27,0.45,505,2000.0,put,0,2137.3,RELIANCE
150437.67298181818,150437.67298181818,2020-08-26,1409537.6729818182,150437.67298181818,0.0,,0,0,,,6000,209.85,SBIN
461678.84750181815,461678.84750181815,2020-08-26,1142858.847501818,461678.84750181815,0.0,,0,0,,,1200,567.65,INDUSINDBK
557983.8428068181,557983.8428068181,2020-08-26,1628696.342806818,557983.8428068181,0.0,,0,0,,,2750,389.35,ICICIBANK
2112287.5491018184,2112287.5491018184,2020-08-26,2112047.5491018184,1893887.5491018184,218400.0,2020-08-27,0.2,1200,910.0,put,0,950.8,INFY
239272.15634181813,239272.15634181813,2020-08-26,1351312.1563418182,239272.15634181813,0.0,,0,0,,,2400,463.35,AXISBANK
2075552.588912118,2075552.588912118,2020-08-26,2015024.888912118,1388831.588912118,686721.0,2020-08-27,16.35,3702,530.0,put,0,514.5,BHARTIARTL
767179.8169568181,767179.8169568181,2020-08-26,1678567.316956818,767179.8169568181,0.0,,0,0,,,250,3645.55,BAJFINANCE
2064667.947481818,2064667.947481818,2020-08-26,2064352.947481818,1675867.947481818,388800.0,2020-08-27,0.35,900,2160.0,put,0,2253.5,TCS
633976.624421818,1553464.624421818,2020-08-26,1783296.624421818,1297464.624421818,256000.0,2020-08-27,0.05,800,1600.0,call,800,1436.7,KOTAKBANK
245720.53658181825,2073240.5365818182,2020-08-26,1960920.536581818,1485240.5365818182,588000.0,2020-08-27,71.15,8000,210.0,call,8000,285.55,ADANIENT
2004642.658054318,2004642.658054318,2020-08-27,2004642.658054318,2004642.658054318,0.0,,0,0,,,0,2110.6,RELIANCE
150437.67298181818,150437.67298181818,2020-08-27,1444337.6729818182,150437.67298181818,0.0,,0,0,,,6000,215.65,SBIN
461678.84750181815,461678.84750181815,2020-08-27,1188698.847501818,461678.84750181815,0.0,,0,0,,,1200,605.85,INDUSINDBK
557983.8428068181,557983.8428068181,2020-08-27,1636533.842806818,557983.8428068181,0.0,,0,0,,,2750,392.2,ICICIBANK
2112287.5491018184,2112287.5491018184,2020-08-27,2112287.5491018184,2112287.5491018184,0.0,,0,0,,,0,947.05,INFY
239272.15634181813,239272.15634181813,2020-08-27,1374592.1563418182,239272.15634181813,0.0,,0,0,,,2400,473.05,AXISBANK
111135.41285111802,111135.41285111802,2020-08-27,2003412.7128511178,111135.41285111802,0.0,,0,0,,,3702,511.15,BHARTIARTL
767179.8169568181,767179.8169568181,2020-08-27,1675304.816956818,767179.8169568181,0.0,,0,0,,,250,3632.5,BAJFINANCE
2064667.947481818,2064667.947481818,2020-08-27,2064667.947481818,2064667.947481818,0.0,,0,0,,,0,2248.4,TCS
633976.624421818,633976.624421818,2020-08-27,1769976.624421818,633976.624421818,0.0,,0,0,,,800,1420.0,KOTAKBANK
1923950.8285818181,1923950.8285818181,2020-08-27,1923950.8285818181,1923950.8285818181,0.0,,0,0,,,0,286.7,ADANIENT
2020119.956698318,2020119.956698318,2020-08-28,2004565.956698318,1818119.956698318,202000.0,2020-09-24,30.8,505,2000.0,put,0,2116.15,RELIANCE
150437.67298181818,150437.67298181818,2020-08-28,1499537.6729818182,150437.67298181818,0.0,,0,0,,,6000,224.85,SBIN
461678.84750181815,461678.84750181815,2020-08-28,1260458.847501818,461678.84750181815,0.0,,0,0,,,1200,665.65,INDUSINDBK
557983.8428068181,557983.8428068181,2020-08-28,1684658.842806818,557983.8428068181,0.0,,0,0,,,2750,409.7,ICICIBANK
2126853.9681418184,2126853.9681418184,2020-08-28,2112213.9681418184,1910853.9681418184,216000.0,2020-09-24,12.2,1200,900.0,put,0,935.25,INFY
239272.15634181813,239272.15634181813,2020-08-28,1461352.1563418182,239272.15634181813,0.0,,0,0,,,2400,509.2,AXISBANK
173093.08390071802,1723342.6039007183,2020-08-28,2048711.3839007183,1323526.6039007183,399816.0,2020-09-24,16.8,3702,540.0,call,3702,523.45,BHARTIARTL
767179.8169568181,767179.8169568181,2020-08-28,1684879.816956818,767179.8169568181,0.0,,0,0,,,250,3670.8,BAJFINANCE
2089399.5437218181,2089399.5437218181,2020-08-28,2064559.5437218181,1704199.5437218181,385200.0,2020-09-24,27.6,900,2140.0,put,0,2238.55,TCS
647705.911221818,1586649.911221818,2020-08-28,1807585.911221818,1333849.911221818,252800.0,2020-09-24,17.25,800,1580.0,call,800,1467.1,KOTAKBANK
1963591.351381818,1963591.351381818,2020-08-28,1923791.351381818,1747591.351381818,216000.0,2020-09-24,9.95,4000,270.0,put,0,288.25,ADANIENT
2020119.956698318,2020119.956698318,2020-08-31,1994869.956698318,1818119.956698318,202000.0,2020-09-24,50.0,505,2000.0,put,0,2080.7,RELIANCE
150437.67298181818,150437.67298181818,2020-08-31,1422437.6729818182,150437.67298181818,0.0,,0,0,,,6000,212.0,SBIN
461678.84750181815,461678.84750181815,2020-08-31,1217918.847501818,461678.84750181815,0.0,,0,0,,,1200,630.2,INDUSINDBK
562208.190631818,1430328.190631818,2020-08-31,1643095.690631818,1166328.190631818,264000.0,2020-09-24,1.55,2750,480.0,call,2750,394.6,ICICIBANK
2126853.9681418184,2126853.9681418184,2020-08-31,2105193.9681418184,1910853.9681418184,216000.0,2020-09-24,18.05,1200,900.0,put,0,928.6,INFY
239272.15634181813,239272.15634181813,2020-08-31,1431472.1563418182,239272.15634181813,0.0,,0,0,,,2400,496.75,AXISBANK
173093.08390071802,1692690.0439007182,2020-08-31,2014652.9839007182,1292874.0439007182,399816.0,2020-09-24,15.65,3702,540.0,call,3702,513.1,BHARTIARTL
767179.8169568181,767179.8169568181,2020-08-31,1639129.816956818,767179.8169568181,0.0,,0,0,,,250,3487.8,BAJFINANCE
2089399.5437218181,2089399.5437218181,2020-08-31,2063074.5437218181,1704199.5437218181,385200.0,2020-09-24,29.25,900,2140.0,put,0,2257.25,TCS
647705.911221818,1544569.911221818,2020-08-31,1759145.911221818,1291769.911221818,252800.0,2020-09-24,12.05,800,1580.0,call,800,1401.35,KOTAKBANK
1963591.351381818,1963591.351381818,2020-08-31,1908391.351381818,1747591.351381818,216000.0,2020-09-24,13.8,4000,270.0,put,0,279.55,ADANIENT
2020119.956698318,2020119.956698318,2020-09-01,2000929.956698318,1818119.956698318,202000.0,2020-09-24,38.0,505,2000.0,put,0,2087.25,RELIANCE
150437.67298181818,150437.67298181818,2020-09-01,1459037.6729818182,150437.67298181818,0.0,,0,0,,,6000,218.1,SBIN
461678.84750181815,461678.84750181815,2020-09-01,1214618.847501818,461678.84750181815,0.0,,0,0,,,1200,627.45,INDUSINDBK
562208.190631818,1422298.190631818,2020-09-01,1634158.190631818,1158298.190631818,264000.0,2020-09-24,1.15,2750,480.0,call,2750,390.95,ICICIBANK
2126853.9681418184,2126853.9681418184,2020-09-01,2103093.9681418184,1910853.9681418184,216000.0,2020-09-24,19.8,1200,900.0,put,0,914.15,INFY
239272.15634181813,239272.15634181813,2020-09-01,1404952.1563418182,239272.15634181813,0.0,,0,0,,,2400,485.7,AXISBANK
173093.08390071802,1790867.0839007183,2020-09-01,2094245.983900718,1391051.0839007183,399816.0,2020-09-24,27.3,3702,540.0,call,3702,546.25,BHARTIARTL
767179.8169568181,767179.8169568181,2020-09-01,1678142.316956818,767179.8169568181,0.0,,0,0,,,250,3643.85,BAJFINANCE
2089399.5437218181,2089399.5437218181,2020-09-01,2067169.5437218181,1704199.5437218181,385200.0,2020-09-24,24.7,900,2140.0,put,0,2246.35,TCS
647705.911221818,1563321.911221818,2020-09-01,1782625.911221818,1310521.911221818,252800.0,2020-09-24,12.0,800,1580.0,call,800,1430.65,KOTAKBANK
1963591.351381818,1963591.351381818,2020-09-01,1918791.351381818,1747591.351381818,216000.0,2020-09-24,11.2,4000,270.0,put,0,281.1,ADANIENT
2020119.956698318,2020119.956698318,2020-09-02,2007520.206698318,1818119.956698318,202000.0,2020-09-24,24.95,505,2000.0,put,0,2128.2,RELIANCE
150437.67298181818,150437.67298181818,2020-09-02,1447937.6729818182,150437.67298181818,0.0,,0,0,,,6000,216.25,SBIN
461678.84750181815,461678.84750181815,2020-09-02,1230338.847501818,461678.84750181815,0.0,,0,0,,,1200,640.55,INDUSINDBK
562208.190631818,1425488.190631818,2020-09-02,1638558.190631818,1161488.190631818,264000.0,2020-09-24,1.0,2750,480.0,call,2750,392.4,ICICIBANK
2126853.9681418184,2126853.9681418184,2020-09-02,2108973.9681418184,1910853.9681418184,216000.0,2020-09-24,14.9,1200,900.0,put,0,924.0,INFY
239272.15634181813,239272.15634181813,2020-09-02,1401832.1563418182,239272.15634181813,0.0,,0,0,,,2400,484.4,AXISBANK
173093.08390071802,1803601.9639007181,2020-09-02,2107758.2839007177,1403785.9639007181,399816.0,2020-09-24,27.95,3702,540.0,call,3702,550.55,BHARTIARTL
767179.8169568181,767179.8169568181,2020-09-02,1684342.316956818,767179.8169568181,0.0,,0,0,,,250,3668.65,BAJFINANCE
2089399.5437218181,2089399.5437218181,2020-09-02,2072119.5437218181,1704199.5437218181,385200.0,2020-09-24,19.2,900,2140.0,put,0,2265.15,TCS
647705.911221818,1558745.911221818,2020-09-02,1778105.911221818,1305945.911221818,252800.0,2020-09-24,10.5,800,1580.0,call,800,1423.5,KOTAKBANK
1963591.351381818,1963591.351381818,2020-09-02,1928791.351381818,1747591.351381818,216000.0,2020-09-24,8.7,4000,270.0,put,0,293.05,ADANIENT
2020119.956698318,2020119.956698318,2020-09-03,2006333.456698318,1818119.956698318,202000.0,2020-09-24,27.3,505,2000.0,put,0,2112.1,RELIANCE
150437.67298181818,150437.67298181818,2020-09-03,1429337.6729818182,150437.67298181818,0.0,,0,0,,,6000,213.15,SBIN
461678.84750181815,461678.84750181815,2020-09-03,1219898.847501818,461678.84750181815,0.0,,0,0,,,1200,631.85,INDUSINDBK
562208.190631818,1404258.190631818,2020-09-03,1612295.690631818,1140258.190631818,264000.0,2020-09-24,0.9,2750,480.0,call,2750,382.75,ICICIBANK
2126853.9681418184,2126853.9681418184,2020-09-03,2114973.9681418184,1910853.9681418184,216000.0,2020-09-24,9.9,1200,900.0,put,0,935.55,INFY
239272.15634181813,239272.15634181813,2020-09-03,1379152.1563418182,239272.15634181813,0.0,,0,0,,,2400,474.95,AXISBANK
173093.08390071802,1766433.8839007183,2020-09-03,2087582.383900718,1366617.8839007183,399816.0,2020-09-24,20.85,3702,540.0,call,3702,538.0,BHARTIARTL
767179.8169568181,767179.8169568181,2020-09-03,1672104.816956818,767179.8169568181,0.0,,0,0,,,250,3619.7,BAJFINANCE
2089399.5437218181,2089399.5437218181,2020-09-03,2078914.5437218181,1704199.5437218181,385200.0,2020-09-24,11.65,900,2140.0,put,0,2299.5,TCS
647705.911221818,1541593.911221818,2020-09-03,1758385.911221818,1288793.911221818,252800.0,2020-09-24,8.35,800,1580.0,call,800,1396.7,KOTAKBANK
1963591.351381818,1963591.351381818,2020-09-03,1935791.351381818,1747591.351381818,216000.0,2020-09-24,6.95,4000,270.0,put,0,291.25,ADANIENT
2020119.956698318,2020119.956698318,2020-09-04,2000551.206698318,1818119.956698318,202000.0,2020-09-24,38.75,505,2000.0,put,0,2077.25,RELIANCE
150437.67298181818,150437.67298181818,2020-09-04,1390037.6729818182,150437.67298181818,0.0,,0,0,,,6000,206.6,SBIN
461678.84750181815,461678.84750181815,2020-09-04,1201058.847501818,461678.84750181815,0.0,,0,0,,,1200,616.15,INDUSINDBK
562208.190631818,1381818.190631818,2020-09-04,1584933.190631818,1117818.190631818,264000.0,2020-09-24,0.65,2750,480.0,call,2750,372.55,ICICIBANK
2126853.9681418184,2126853.9681418184,2020-09-04,2106753.9681418184,1910853.9681418184,216000.0,2020-09-24,16.75,1200,900.0,put,0,919.15,INFY
239272.15634181813,239272.15634181813,2020-09-04,1331752.1563418182,239272.15634181813,0.0,,0,0,,,2400,455.2,AXISBANK
173093.08390071802,1722454.123900718,2020-09-04,2055189.8839007178,1322638.123900718,399816.0,2020-09-24,14.75,3702,540.0,call,3702,523.15,BHARTIARTL
767179.8169568181,767179.8169568181,2020-09-04,1666379.816956818,767179.8169568181,0.0,,0,0,,,250,3596.8,BAJFINANCE
2089399.5437218181,2089399.5437218181,2020-09-04,2077474.5437218181,1704199.5437218181,385200.0,2020-09-24,13.25,900,2140.0,put,0,2288.8,TCS
647705.911221818,1530937.911221818,2020-09-04,1748345.911221818,1278137.911221818,252800.0,2020-09-24,4.25,800,1580.0,call,800,1380.05,KOTAKBANK
1963591.351381818,1963591.351381818,2020-09-04,1923191.351381818,1747591.351381818,216000.0,2020-09-24,10.1,4000,270.0,put,0,285.15,ADANIENT
2020119.956698318,2020119.956698318,2020-09-07,2004767.956698318,1818119.956698318,202000.0,2020-09-24,30.4,505,2000.0,put,0,2082.65,RELIANCE
150437.67298181818,150437.67298181818,2020-09-07,1397837.6729818182,150437.67298181818,0.0,,0,0,,,6000,207.9,SBIN
461678.84750181815,461678.84750181815,2020-09-07,1192118.847501818,461678.84750181815,0.0,,0,0,,,1200,608.7,INDUSINDBK
562208.190631818,1383688.190631818,2020-09-07,1587545.690631818,1119688.190631818,264000.0,2020-09-24,0.55,2750,480.0,call,2750,373.4,ICICIBANK
2126853.9681418184,2126853.9681418184,2020-09-07,2110473.9681418184,1910853.9681418184,216000.0,2020-09-24,13.65,1200,900.0,put,0,925.05,INFY
239272.15634181813,239272.15634181813,2020-09-07,1340152.1563418182,239272.15634181813,0.0,,0,0,,,2400,458.7,AXISBANK
