ADANIENT,AXISBANK,BAJFINANCE,BHARTIARTL,ICICIBANK,INDUSINDBK,INFY,KOTAKBANK,RELIANCE,SBIN,TCS,date,nifty_bh,nifty_tr,universe_bh,wheel
2824093.4139818186,2374989.757221818,2362871.2615318177,2562810.0117957187,2316095.326156818,1795659.2273118182,2560230.488131818,2267131.637861818,2459698.0451319558,2450444.9727568184,2587051.6309418185,2021-11-10,29708067.109114144,30353917.016045384,40572613.87077053,26561075.772824038
2826093.4139818186,2351949.757221818,2357333.7615318177,2562055.611795719,2311695.326156818,1797699.2273118182,2560680.488131818,2264171.637861818,2461160.5451319558,2447969.9727568184,2591131.6309418185,2021-11-11,29471289.00614205,30118798.552285813,40389957.54776034,26531941.37282404
2826643.4139818186,2350629.757221818,2368083.7615318177,2566016.2117957184,2321595.326156818,1803774.2273118182,2562330.488131818,2270731.637861818,2468623.0451319558,2452919.9727568184,2610241.6309418185,2021-11-12,29849128.158621542,30504926.15177505,41051072.345864,26601589.472824037
2822343.4139818186,2346909.757221818,2369108.7615318177,2567147.8117957185,2320632.826156818,1810014.2273118182,2562930.488131818,2274891.637861818,2469598.0451319558,2452919.9727568184,2626741.6309418185,2021-11-15,29860175.60493013,30516191.633001402,41363454.945403636,26623238.57282404
2828993.4139818186,2332029.757221818,2370108.7615318177,2566959.2117957184,2314857.826156818,1785744.2273118182,2562780.488131818,2274811.637861818,2462698.0451319558,2447519.9727568184,2631931.6309418185,2021-11-16,29678387.402613465,30330446.284564417,40828177.219908,26578434.972824037
2833043.4139818186,2300349.757221818,2371783.7615318177,2566204.8117957185,2313620.326156818,1801779.2273118182,2562780.488131818,2270131.637861818,2451973.0451319558,2452244.9727568184,2619751.6309418185,2021-11-17,29512593.264355496,30160947.19320359,40624586.6636441,26543663.07282404
2834943.4139818186,2286309.757221818,2370946.2615318177,2566204.8117957185,2318295.326156818,1771569.2273118182,2562480.488131818,2271611.637861818,2460598.0451319558,2455619.9727568184,2597641.6309418185,2021-11-18,29291891.669071272,29935437.867758054,40322808.32100871,26496220.57282404
2836743.4139818186,2239149.757221818,2345246.2615318177,2569222.4117957186,2301382.826156818,1770114.2273118182,2562780.488131818,2243211.637861818,2403448.0451319558,2443244.9727568184,2589091.6309418185,2021-11-22,28717671.79191228,29356352.19253988,39687532.9470205,26303635.672824036
2836193.4139818186,2237829.757221818,2357483.7615318177,2569222.4117957186,2305920.326156818,1739724.2273118182,2562780.488131818,2255731.637861818,2414023.0451319558,2455394.9727568184,2594041.6309418185,2021-11-23,28860793.932148892,29502662.483128212,40034530.36670314,26328345.672824036
2837093.4139818186,2236989.757221818,2370783.7615318177,2569222.4117957186,2324620.326156818,1726899.2273118182,2562930.488131818,2273411.637861818,2393285.5451319558,2457194.9727568184,2582671.6309418185,2021-11-24,28715198.483037222,29353897.04595353,40319640.70761889,26335103.172824036
2835681.575981818,2224629.757221818,2375983.7615318177,2569222.4117957186,2312661.9846568173,1713579.2273118182,2564505.488131818,2279971.637861818,2473048.0451319558,2459219.9727568184,2584591.6309418185,2021-11-25,28915041.840141803,29558167.591360234,40571066.407324806,26393095.493324038
2835180.442731818,2180993.718181818,2375743.415206818,2569059.7336293184,2233247.8396318182,1644547.9458118181,2564371.018481818,2279818.442421818,2472858.8661319558,2458959.0144068184,2585085.694321818,2021-11-26,28074446.597139206,28698819.297687113,39020230.34682165,26199866.13095764
2838630.442731818,2158913.718181818,2388843.415206818,2572077.3336293185,2224997.839631818,1637017.9458118181,2567971.018481818,2291378.442421818,2482558.8661319558,2450859.0144068184,2611245.694321818,2021-11-29,28119790.59318191,28745173.40500639,39102344.99402606,26224493.730957635
2841630.442731818,2168873.718181818,2399318.415206818,2566796.5336293187,2216335.339631818,1620412.9458118181,2574796.018481818,2278018.442421818,2470258.8661319558,2441859.0144068184,2622495.694321818,2021-11-30,28003132.857908405,28625987.197996415,38986877.0803359,26200795.430957638
2866980.442731818,2219513.718181818,2405693.415206818,2561987.2336293184,2249472.8396318182,1682857.9458118181,2578846.018481818,2275978.442421818,2492708.8661319558,2475384.0144068184,2642925.694321818,2021-12-01,28306030.75147368,28935558.863020442,39595704.093680866,26452348.63095764
2900505.442731818,2213633.718181818,2416293.415206818,2571040.0336293187,2236547.839631818,1697272.9458118181,2586421.018481818,2281938.442421818,2496958.8661319558,2481009.0144068184,2668515.694321818,2021-12-02,28693103.59042005,29331260.35948515,40160386.00804781,26550136.430957638
2890155.442731818,2207633.718181818,2409830.915206818,2556895.0336293187,2221835.3396318173,1697872.9458118181,2584396.018481818,2260618.442421818,2474908.8661319558,2476284.0144068184,2667225.694321818,2021-12-03,28355167.15445814,28985801.264694177,39651739.14630298,26447656.430957638
2847780.442731818,2187593.718181818,2400730.915206818,2532754.2336293184,2205747.8396318173,1659637.9458118181,2573821.018481818,2253178.442421818,2463258.8661319558,2465259.0144068184,2630505.694321818,2021-12-06,27886145.348118223,28506378.09492372,38624369.36107291,26220268.13095764
2882655.442731818,2238713.718181818,2416168.415206818,2540298.2336293184,2270510.339631818,1672567.9458118181,2582971.018481818,2276778.442421818,2477108.8661319558,2490909.0144068184,2652495.694321818,2021-12-07,28322189.70279072,28952145.786369357,39335032.273696996,26501177.13095764
2909430.442731818,2259593.718181818,2428143.415206818,2561138.5336293187,2319185.339631818,1694047.9458118181,2590171.018481818,2272658.442421818,2492058.8661319558,2511159.0144068184,2665875.694321818,2021-12-08,28805391.813347623,29446041.39917512,40151568.145082876,26703462.430957638
2914380.442731818,2254793.718181818,2430418.415206818,2559629.7336293184,2323310.339631818,1695817.9458118181,2591296.018481818,2272578.442421818,2503308.8661319558,2510934.0144068184,2656575.694321818,2021-12-09,28883053.712024402,29525463.629176542,40259637.63600674,26713043.63095764
2926155.442731818,2244713.718181818,2431668.415206818,2558120.9336293186,2331697.839631818,1694467.9458118181,2591671.018481818,2264178.442421818,2505908.8661319558,2514759.0144068184,2669625.694321818,2021-12-10,28873902.469186693,29516077.68600673,40424061.57569015,26732967.330957636
2920305.442731818,2267033.718181818,2425643.415206818,2548879.5336293187,2321385.339631818,1689277.9458118181,2590996.018481818,2254018.442421818,2492208.8661319558,2512734.0144068184,2659005.694321818,2021-12-13,28638031.246135455,29275003.43603051,39970229.00035609,26681488.430957638
2920905.442731818,2283233.718181818,2418505.915206818,2532094.1336293183,2334585.339631818,1697647.9458118181,2591896.018481818,2232178.442421818,2480808.8661319558,2513184.0144068184,2667105.694321818,2021-12-14,28566552.61964632,29201901.152744185,39873979.99298905,26672145.53095764
2907405.442731818,2282273.718181818,2398893.415206818,2523512.8336293185,2319322.839631818,1689277.9458118181,2590321.018481818,2249578.442421818,2480658.8661319558,2510934.0144068184,2647035.694321818,2021-12-15,28395894.307267405,29027468.27398496,39451532.92971094,26599214.230957635
2917530.442731818,2280353.718181818,2418155.915206818,2519080.7336293184,2292510.339631818,1677562.9458118181,2593021.018481818,2235298.442421818,2495108.8661319558,2510034.0144068184,2653185.694321818,2021-12-16,28440413.867018428,29072941.34784023,39608858.13672101,26591842.13095764
2876130.442731818,2247233.718181818,2408043.415206818,2490224.9336293186,2260610.3396318173,1623427.9458118181,2594071.018481818,2202538.442421818,2469358.8661319558,2490909.0144068184,2654775.694321818,2021-12-17,28006430.603075147,28629323.378046762,38780903.981687866,26317323.830957636
2827155.442731818,2218553.718181818,2377343.415206818,2474099.6336293183,2212485.3396318182,1579912.9458118181,2593471.018481818,2159778.442421818,2429108.8661319558,2441409.0144068184,2647215.694321818,2021-12-20,27394698.874644462,28003954.07818643,37741312.87131243,25960533.53095764
2835705.442731818,2201993.718181818,2373968.415206818,2489753.4336293186,2241360.339631818,1593232.9458118181,2595271.018481818,2155258.442421818,2463208.8661319558,2439159.0144068184,2668545.694321818,2021-12-21,27652994.764829546,28267993.933790922,38109799.395667315,26057457.330957636
2910630.442731818,2212673.718181818,2405130.915206818,2522664.1336293183,2276147.8396318173,1610692.9458118181,2595796.018481818,2174338.442421818,2493358.8661319558,2472459.0144068184,2678115.694321818,2021-12-22,27957376.643719856,28588502.16088141,38824001.497705996,26352008.03095764
2928705.442731818,2234873.718181818,2421418.415206818,2513422.7336293184,2272297.8396318173,1609957.9458118181,2595796.018481818,2185778.442421818,2494258.8661319558,2491134.0144068184,2685975.694321818,2021-12-23,28150542.066861782,28786006.36928459,39171444.8094644,26433619.13095764
2949555.442731818,2209073.718181818,2418955.915206818,2508990.6336293183,2261572.839631818,1598017.9458118181,2596396.018481818,2166698.442421818,2501058.8661319558,2478309.0144068184,2689095.694321818,2021-12-24,28037017.18949668,28669956.64140646,39225222.85900858,26377724.53095764
2967855.442731818,2220713.718181818,2426293.415206818,2504747.1336293183,2286185.339631818,1590847.9458118181,2596396.018481818,2184938.442421818,2503558.8661319558,2487984.0144068184,2698515.694321818,2021-12-27,28173049.1776248,28809042.457589988,39578824.81670739,26468036.03095764
2971380.442731818,2228993.718181818,2431730.915206818,2516628.9336293186,2285772.8396318173,1587817.9458118181,2596546.018481818,2186058.442421818,2515108.8661319558,2502609.0144068184,2702955.694321818,2021-12-28,28415433.447380353,29056859.550344016,39881242.525295876,26525602.830957636
2971605.442731818,2217233.718181818,2436980.915206818,2516628.9336293186,2285772.8396318182,1608637.9458118181,2596771.018481818,2181778.442421818,2519108.8661319558,2482134.0144068184,2705505.694321818,2021-12-29,28383033.10111711,29023709.197871894,39564489.254185155,26522157.830957636
2975055.442731818,2213393.718181818,2439230.915206818,2512816.8773363186,2285910.3396318182,1627117.9458118181,2596846.018481818,2168341.7712218184,2517982.4001319557,2466435.5745318187,2702024.626121818,2021-12-30,28367121.48068758,29007439.44657002,39376802.98361557,26505155.629389644
2974891.7833818183,2236571.0499418178,2439122.114569318,2521161.6525863186,2298045.3762318175,1630390.5050618183,2596746.422841818,2200948.190261818,2526906.3801319557,2505651.0119818184,2701924.211121818,2021-12-31,28614617.255451586,29260542.74010805,39681276.17099692,26632358.698112138
2979166.7833818183,2269571.0499418178,2451197.114569318,2535781.6525863186,2350020.3762318175,1659325.5050618183,2600226.422841818,2218828.190261818,2556856.3801319557,2540301.0119818184,2710999.211121818,2022-01-03,29062533.49272435,29718586.164485425,40259117.00281379,26872273.698112138
2980141.7833818183,2289731.0499418178,2455340.864569318,2545908.052586319,2362395.3762318175,1650160.5050618183,2600286.422841818,2237068.190261818,2595256.3801319557,2568201.0119818184,2715724.211121818,2022-01-04,29358588.565068636,30021321.00982881,40624525.904813424,27000213.848112136
2976691.7833818183,2306891.0499418178,2457515.864569318,2550479.8525863187,2384945.3762318175,1649350.5050618183,2581386.422841818,2267268.190261818,2599356.3801319557,2582151.0119818184,2714336.711121818,2022-01-05,29556453.275073167,30223653.281614717,40833580.722548656,27070373.14811214
2968816.7833818183,2308691.0499418178,2457778.364569318,2566199.252586318,2378345.3762318175,1670380.5050618183,2566086.422841818,2254748.190261818,2562806.3801319557,2575851.0119818184,2710174.211121818,2022-01-06,29260727.977245558,29921282.59676978,40699568.55922097,27019877.54811214
2974291.7833818183,2309651.0499418178,2458434.614569318,2558061.552586319,2391820.3762318175,1670770.5050618183,2563626.422841818,2261788.190261818,2581306.3801319557,2576076.0119818184,2713774.211121818,2022-01-07,29370872.66581475,30033913.914807588,40627986.125328794,27059601.098112136
2992816.7833818183,2318891.0499418178,2459353.364569318,2558058.052586319,2407907.8762318175,1669810.5050618183,2580906.422841818,2278028.190261818,2582306.3801319557,2587776.0119818184,2715049.211121818,2022-01-10,29685147.780205283,30355267.934023518,41394116.27701191,27150903.848112136
3000691.7833818183,2320211.0499418178,2459747.114569318,2557081.552586319,2411620.3762318175,1666375.5050618183,2586786.422841818,2274348.190261818,2596606.3801319557,2581476.0119818184,2717524.211121818,2022-01-11,29771631.1472031,30443688.452470597,42138446.87266858,27172468.598112136
2999116.7833818183,2326451.0499418178,2460440.864569318,2597509.552586319,2418082.8762318175,1694605.5050618183,2592606.422841818,2281228.190261818,2632256.3801319557,2599476.0119818184,2714149.211121818,2022-01-12,30029844.59375902,30707751.802300792,42391174.0007327,27315922.848112136
3003466.7833818183,2319491.0499418178,2461003.364569318,2600907.1525863186,2419045.3762318175,1677715.5050618183,2608146.422841818,2272308.190261818,2640106.3801319557,2590251.0119818184,2719811.711121818,2022-01-13,30104785.852673236,30784331.230991706,42627058.342536025,27312252.948112138
3008716.7833818183,2306291.0499418178,2460759.614569318,2585673.9525863184,2417257.8762318175,1669435.5050618183,2613726.422841818,2278428.190261818,2636106.3801319557,2595876.0119818184,2722586.711121818,2022-01-14,30101405.663877323,30780924.568264235,42788875.10325439,27294858.498112135
3011266.7833818183,2298731.0499418178,2461959.614569318,2598624.4525863184,2414507.8762318175,1670200.5050618183,2615106.422841818,2279868.190261818,2648406.3801319557,2599476.0119818184,2723261.711121818,2022-01-17,30187724.143616803,30869145.385792807,42976201.17235485,27321408.998112135
3012241.7833818183,2312771.0499418178,2461228.364569318,2578493.9525863184,2421520.3762318175,1644910.5050618183,2615346.422841818,2287308.190261818,2642106.3801319557,2599026.0119818184,2723261.711121818,2022-01-18,29866111.546230264,30540308.455689304,42463443.444732,27298214.748112135
3012916.7833818183,2314091.0499418178,2462165.864569318,2561875.552586319,2409007.8762318175,1637275.5050618183,2612526.422841818,2278588.190261818,2642156.3801319557,2605776.0119818184,2724086.711121818,2022-01-19,29578135.9495445,30248592.40220235,42199206.27968381,27260466.348112136
3013366.7833818183,2316131.0499418178,2462559.614569318,2582041.752586318,2412307.8762318175,1618105.5050618183,2604726.422841818,2274348.190261818,2619106.3801319557,2614776.0119818184,2723111.711121818,2022-01-20,29279030.46292098,29946903.049902916,42067670.46520786,27240581.29811214
3012616.7833818183,2308691.0499418178,2462465.864569318,2548123.8525863187,2413270.3762318175,1590655.5050618183,2582886.422841818,2279388.190261818,2626756.3801319557,2611176.0119818184,2723899.211121818,2022-01-21,29048435.632136527,29711643.620789103,41411408.204040155,27159929.64811214
