date,NIFTY,RELIANCE,SBIN,INDUSINDBK,ICICIBANK,INFY,AXISBANK,BHARTIARTL,BAJFINANCE,TCS,KOTAKBANK,ADANIENT
2021-11-11,17873.6,2554.55,509.6,1033.3,771.45,1733.3,738.05,728.6,7452.7,3488.2,2054.1,1664.9
2021-11-12,18102.75,2593.1,511.35,1037.05,776.6,1780.2,736.05,743.5,7579.1,3526.05,2074.7,1705.2
2021-11-15,18109.45,2577.8,506.55,1041.5,773.3,1787.15,733.25,737.55,7534.25,3553.3,2097.3,1749.55
2021-11-16,17999.2,2517.9,495.1,1020.9,764.05,1792.3,726.15,730.3,7555.7,3556.4,2082.85,1711.6
2021-11-17,17898.65,2464,498.15,1034,761.3,1787.45,712.35,720.05,7607.65,3521.9,2053.1,1706.45
2021-11-18,17764.8,2473.3,503.8,1008.45,762.9,1779.4,706.35,714.35,7484.95,3475.7,2024.45,1688.75
2021-11-22,17416.55,2363.75,486.4,1006.9,752,1759.4,686.4,742.1,7058.3,3458.4,1955.45,1675.75
2021-11-23,17503.35,2385.85,493.05,981.35,751.85,1736.9,685.65,758.9,7114.3,3464.25,1982.9,1707.95
2021-11-24,17415.05,2351.4,493.15,970.4,760.2,1696,685.15,758.9,7177.3,3443.3,2011.4,1755.15
2021-11-25,17536.25,2492.95,490.55,959.3,751.05,1722.4,679.9,765.15,7125.8,3445.9,2035.1,1763.05
2021-11-26,17026.45,2412.6,470.5,901.8,722.2,1691.65,661.75,738.75,6807.05,3446.85,1964.3,1669.55
2021-11-29,17053.95,2441.5,465.1,895.45,718.4,1696.35,651.1,739.35,6905.75,3502,2019.6,1665.05
2021-11-30,16983.2,2405.4,460.55,883,714.35,1712.65,655.65,728.25,6997.25,3529.15,1961.9,1662.85
2021-12-01,17166.9,2467,475.3,933.65,727.7,1714.9,679.6,722.25,7038.7,3577.8,1953.35,1693.3
2021-12-02,17401.65,2482.85,477,945.55,722.4,1748.25,676.1,732.55,7180.5,3642.9,1964.25,1732.25
2021-12-03,17196.7,2408.25,473.15,951.15,716.3,1735.55,673,718.35,7069.25,3640.45,1914.2,1708.1
2021-12-06,16912.25,2362.6,465.3,915.65,709.55,1695.3,663.1,697.6,6951.75,3536.4,1885.2,1645.6
2021-12-07,17176.7,2381.85,476.7,926.65,734.65,1711.65,687,698.85,7103.15,3584.5,1937.15,1678.45
2021-12-08,17469.75,2418.1,491.55,945.3,753.4,1753.35,697.1,715.15,7361.5,3626.9,1920.45,1715.5
2021-12-09,17516.85,2456.45,488.65,946.4,755,1763.45,693.95,713.95,7440.3,3601.75,1916.35,1722.25
2021-12-10,17511.3,2458.95,494.7,944.75,758,1759.25,688.05,710.7,7452.5,3636.8,1896.75,1740.4
2021-12-13,17368.25,2409.65,487.8,938.55,754,1744.65,704,703.1,7218.75,3609.65,1873.1,1719.55
2021-12-14,17324.9,2380.15,488.55,946.05,758.65,1752.15,710.9,691.6,7065.9,3623.8,1840.4,1720.1
2021-12-15,17221.4,2373.2,484.8,938.55,752.25,1734.2,712.5,685.45,6847.25,3570.35,1867.4,1695.3
2021-12-16,17248.4,2403.9,481.15,928.3,741.15,1771.6,709.65,681.4,7028.85,3581.6,1860.75,1702.05
2021-12-17,16985.2,2340.45,467.8,883,728.3,1820.85,688.9,666.05,6901.1,3584.35,1793.8,1645.3
2021-12-20,16614.2,2277.35,449.2,846.1,709.95,1798.9,674.35,658.25,6634.15,3556.9,1742.5,1589.95
2021-12-21,16770.85,2311.25,446,857.2,720.35,1811.6,665.85,667,6577.55,3608.3,1736.55,1620.5
2021-12-22,16955.45,2366.1,455.85,871.75,732.8,1824.7,669.35,684.75,6771.2,3630.75,1762.4,1658.1
2021-12-23,17072.6,2365.25,461.8,871.1,731.3,1857.6,678.8,678.75,6917.75,3662.7,1775.6,1676.2
2021-12-24,17003.75,2372.8,456.95,861.15,727.1,1863.5,667.5,677.05,6852,3670.9,1748.4,1698.2
2021-12-27,17086.25,2370.25,458.05,855.25,736,1866.15,672.15,675.75,6890.75,3696.1,1773.45,1730.2
2021-12-28,17233.25,2398.4,461.2,852.65,735.8,1888,675.45,680.05,6906.65,3706.55,1774.9,1751
2021-12-29,17213.6,2402.5,454.4,870,735.7,1885.55,670.5,676.85,6911.65,3694.7,1764.2,1718.05
2021-12-30,17203.95,2359.1,451.7,885.4,735.7,1892.85,668.85,679.35,6871.1,3733.75,1755.25,1696.4
2021-12-31,17354.05,2368.15,460.45,888.15,740.15,1887.75,678.55,683.8,6977.3,3738.35,1796.1,1709.45
2022-01-03,17625.7,2403.85,470.8,912.3,764.7,1898.45,696.35,691.3,7219.6,3817.75,1824.45,1717.15
2022-01-04,17805.25,2458.1,483.5,904.4,772.85,1899.15,709.15,697.45,7343,3884.75,1852.6,1719
2022-01-05,17925.25,2469.6,492.4,903.95,788.05,1844.65,726.9,700,7670.8,3860.95,1922.15,1715.45
2022-01-06,17745.9,2416.5,491.7,921.7,785.05,1817.8,730.3,710.4,7748.25,3807.45,1891.9,1713.1
2022-01-07,17812.7,2436,491.25,922.25,793.25,1814.3,730.6,704.7,7659.35,3853.5,1904.25,1699.1
2022-01-10,18003.3,2438,503.65,920.85,810.75,1850.75,742.8,704.95,7731.3,3879.85,1947.95,1752.6
2022-01-11,18055.75,2455.55,505.95,917.95,810.65,1855.6,743.25,703.45,7669.85,3915.9,1936.8,1843.9
2022-01-12,18212.35,2521.1,510.25,941.55,823.75,1877.45,746.85,730.2,7774.5,3859.9,1956.6,1830.1
2022-01-13,18257.8,2535.3,511.35,927.1,824.7,1896.8,740.7,731.8,7808.35,3897.9,1926.35,1853.35
2022-01-14,18255.75,2539,508.35,920.05,820,1929.35,721.7,720.6,7832.2,3968.15,1938.2,1870.25
2022-01-17,18308.1,2552.25,514,920.5,819.3,1939.5,712.65,728.6,7852.6,4019.15,1937.45,1877.8
2022-01-18,18113.05,2521.8,506.8,899.65,823.1,1920.75,725.2,714.35,7744,3990.6,1942.15,1840.95
2022-01-19,17938.4,2521.6,515.8,893.25,808.6,1867.05,729.6,703.7,7571.8,3914.65,1905.65,1849.3
2022-01-20,17757.0,2477.45,511.4,877.2,810.25,1823.7,728.9,715.4,7530.25,3826.55,1892.6,1865.85
2022-01-21,17617.15,2477.85,502.7,854.1,804.5,1785.7,712.5,695.25,7373.75,3833.5,1893.75,1828.35
2022-01-24,17149.1,2377.9,494.15,851.25,798.45,1736.8,704.6,689.9,6931.75,3771.35,1830.9,1715.8
2022-01-25,17277.95,2373.25,514.65,884.25,801.65,1722.15,752.2,711.85,6963.75,3769.9,1854.65,1741.4
2022-01-27,17110.15,2338.1,528.95,888.1,794.65,1678.6,773.85,707.25,6837,3649.25,1889.25,1686
2022-01-28,17101.95,2335.85,523.45,903.55,781.15,1686.2,764.7,715.8,6867.25,3690.05,1898.3,1693.7
2022-01-31,17339.85,2386.6,538.3,872.1,788.8,1736.2,773.05,729.3,7000.25,3736.25,1857.25,1714.95
2022-02-01,17576.85,2378.7,532.3,922.3,810.3,1772.05,781.9,723.05,7014.6,3800.65,1882.3,1746.9
2022-02-02,17780.0,2383.55,539.8,975.35,813.75,1787.1,804.1,725.05,7247.45,3856.2,1942.6,1779.35
2022-02-03,17560.2,2352.75,540.1,958.35,808.95,1738.55,799.55,721.65,7110.65,3824.6,1909.05,1751.85
2022-02-04,17516.3,2331.3,530.3,956.05,805.05,1741.1,798.55,720.2,7158.4,3814.9,1884.2,1757.3
2022-02-07,17213.6,2317.1,533.25,933.05,786.4,1715,789.6,706.5,6930.6,3779,1828.45,1731.8
2022-02-08,17266.75,2356.05,531.35,937.7,792.5,1717.3,798.55,708.9,7055,3743.45,1817.8,1716
2022-02-09,17463.8,2383.5,535.25,967.15,802.8,1737.3,803.85,719.35,7117.35,3760.55,1835,1783.15
2022-02-10,17605.85,2381.05,540.55,972.35,805.5,1769.6,809.8,724.05,7137,3770.35,1867.2,1786.1
2022-02-11,17374.75,2376.4,529.6,982.4,790.8,1721.35,803.8,715.15,7011.6,3694.95,1828.25,1764.3
2022-02-14,16842.8,2338.55,501.4,941.6,753.7,1682.2,773.35,689.7,6785.95,3733.75,1746.85,1663.95
2022-02-15,17352.45,2417.95,524.8,969.7,776.05,1738.25,796.95,711.55,7142.05,3817.8,1813.1,1744.25
2022-02-16,17322.2,2412.95,516.7,968.4,764.05,1733.3,797.05,721.8,7068.6,3813.1,1830.05,1738.1
2022-02-17,17304.6,2443.5,512.95,955.8,750.35,1724.8,782.8,717,7082.45,3784.2,1817.3,1730.95
2022-02-18,17276.3,2424.4,515.3,955.35,748.9,1706.95,787.4,712.55,7030.1,3793.9,1826.55,1736.3
2022-02-21,17206.65,2399.9,511.85,952.45,754.45,1730.7,788.85,709.95,7006.35,3719.4,1827.1,1685.2
2022-02-22,17092.2,2389,498.4,939.1,751.3,1734.35,779.15,699.25,7011.35,3586.4,1841.75,1667.7
2022-02-23,17063.25,2374.05,498.7,950.7,744.6,1742.85,777.2,704.4,7044.55,3563.8,1886.1,1688.7
2022-02-24,16247.95,2255.75,472.65,875.65,707.4,1678.15,730.3,670.9,6627.8,3401.65,1794.85,1543.95
2022-02-25,16658.4,2283.95,482.95,927.05,730.05,1694.6,758.05,688.65,6969.4,3520.75,1856.7,1618.7
2022-02-28,16793.9,2359.55,483.2,920.7,742.7,1715.6,742.4,686.5,7002.3,3554.2,1842.75,1644.45
2022-03-02,16605.95,2398.55,474.25,906.35,714.85,1702.8,750.25,674.25,6831.55,3546.15,1806,1641.8
2022-03-03,16498.05,2378.3,467.4,912.25,698.3,1720.85,737.65,672.05,6748.35,3544.4,1792.25,1643.8
2022-03-04,16245.35,2325.55,461.95,901.9,688.05,1723.3,715,653.7,6537.9,3524.35,1752.15,1615
2022-03-07,15863.15,2239.55,440.3,834.4,653.75,1739.85,667.55,675.4,6125,3484.9,1711.9,1564.05
2022-03-08,16013.45,2235.5,440.3,840.7,665,1778.2,670.4,683,6161.85,3599.95,1723.1,1601.6
2022-03-09,16345.35,2354.1,451.7,875.35,667.45,1813.35,674.2,691.5,6472.5,3632.6,1739.1,1656.55
2022-03-10,16594.9,2392.25,468.7,904.3,676.6,1825.9,694.95,697.75,6584.9,3620.95,1754.35,1742.85
2022-03-11,16630.45,2399.15,470.35,901.75,677.9,1822,690.85,694.85,6628,3599.15,1763,1734.1
2022-03-14,16871.3,2418.85,485.15,907.6,696.15,1890.7,710.05,700.4,6665.45,3643,1788.75,1736.1
2022-03-15,16663.0,2363.45,485.85,896.65,697.35,1839.3,698.15,703.1,6666.55,3593.9,1733.75,1701.4
2022-03-16,16975.35,2403.35,492.75,928.65,708,1889.4,723.85,712,6840.6,3655.9,1760.5,1758
2022-03-17,17287.05,2481.7,501.9,932.45,720.1,1854.6,739.25,722.9,6994.4,3672.75,1820,1819.65
2022-03-21,17117.6,2467.4,490.6,913.4,710.75,1853.05,725.9,708.2,6870.4,3626.7,1777.1,1802.95
2022-03-22,17315.5,2531.15,493.7,927.7,718.2,1887.4,731.4,719.25,6985.8,3700.95,1807.85,1831.55
2022-03-23,17245.65,2539.2,490.65,931.35,718.3,1872.4,726.75,704.95,7004.8,3712.4,1769.75,1811
2022-03-24,17222.75,2578.65,487.1,924.8,704.2,1886.7,722.25,706.35,6997.55,3749.85,1714.15,1832.8
2022-03-25,17153.0,2595.85,490.7,926.25,699.25,1876.55,721.25,709.35,6973.5,3707.45,1722.25,1867
2022-03-28,17222.0,2621.95,497.5,935.15,710.35,1873.9,736,733.05,7001.4,3707.7,1725.2,1909.7
2022-03-29,17325.3,2622.55,495,929.15,715.3,1886,737.8,754.95,7039.35,3705.35,1730,1917.25
2022-03-30,17498.25,2672.95,494.3,926.3,730.9,1903.95,750.45,749.5,7251.85,3731.55,1763.1,1995.25
2022-03-31,17464.75,2634.75,493.55,935.4,730.3,1906.85,761.15,754.95,7259.95,3739.95,1753.85,2014.75
2022-04-01,17670.45,2655.85,508.2,968.6,736.25,1903.55,774.55,758.5,7408.1,3758.75,1776.65,2043.65
2022-04-04,18053.4,2663.7,512.4,987.2,746.6,1882.95,784.1,767.8,7490.65,3770.35,1836.05,2065.85
2022-04-05,17957.4,2626.05,509.4,973.25,741.8,1861.1,783.1,766.6,7388.45,3814.8,1802.2,2139.85
2022-04-06,17807.65,2619.05,513.95,968.3,741.6,1828.85,773.7,775.65,7346.95,3755.35,1779.4,2160
2022-04-07,17639.55,2572.85,514.95,972.6,748.55,1811,792.1,762.4,7290.2,3684.15,1766.45,2099.05
2022-04-08,17784.35,2615.65,516.1,985.6,754.3,1814.6,794.9,762.1,7366.6,3685.65,1784.5,2170.95
2022-04-11,17674.95,2610.2,514.9,980.45,759.6,1766.55,786.05,758.05,7336.65,3696.4,1783.45,2180.2
2022-04-12,17530.3,2561.05,512.85,985.1,763.85,1742.45,798.45,741.65,7274.5,3691.1,1801.85,2196.95
2022-04-13,17475.65,2551.65,517.7,983.4,762.25,1748.55,793.05,740.65,7328.45,3661.95,1779.6,2199.45
2022-04-18,17173.65,2543.85,509.5,977.45,757.8,1621.4,798.85,729.5,7261.45,3528.05,1750.4,2233.85
2022-04-19,16958.65,2640.8,511.8,963.8,766.3,1562,797.8,723.5,7259.55,3471.9,1707.5,2168.3
2022-04-20,17136.55,2718.45,509.3,972.55,755.55,1587.7,794.7,739.35,7032.5,3556.8,1721.3,2183.95
2022-04-21,17392.6,2782.1,516.3,989.25,762.35,1618.8,801.8,735.75,7138.1,3628.65,1760.85,2286.35
2022-04-22,17171.95,2758.8,500.6,959.85,747.65,1585.45,780.6,738.75,7110.75,3612.55,1727.75,2273.3
2022-04-25,16953.95,2695,494.75,946.55,752.2,1561.1,780.7,739.35,7005.5,3548.2,1728.85,2284.2
2022-04-26,17200.8,2775.65,505.5,980.45,753.75,1581,775,756.3,7240.55,3546.3,1742.7,2395.3
2022-04-27,17038.4,2778.35,497.25,974.5,736.7,1552.8,765.9,752.5,6714.1,3561.2,1741.5,2334.1
2022-04-28,17245.05,2819.85,507.5,988.35,747.15,1582.6,779.8,747.35,6727.65,3584.3,1765.65,2378.55
2022-04-29,17102.55,2790.25,496.3,978.55,743.3,1567.55,728.6,739,6671.8,3546.7,1790.75,2332
2022-05-02,17069.1,2780.45,491,1018.1,741,1541,727.35,741.35,6626.15,3542.4,1774.35,2339.5
2022-05-04,16677.6,2693.65,479.65,978.3,724.25,1535.55,707.2,722.4,6339.75,3479.75,1775.6,2253.8
2022-05-05,16682.65,2640.9,480,936.8,728.8,1585.15,702.35,718.95,6309.45,3513.4,1797.6,2255.4
2022-05-06,16411.25,2620.65,483.95,915.4,719.25,1542.85,673.4,710.25,6000.3,3432.6,1775.3,2247.7
2022-05-09,16301.85,2518.3,475.9,889.7,710.35,1570.35,663.7,711.5,6036.95,3445.1,1767.5,2197.65
2022-05-10,16240.05,2474.65,475.2,910.75,711.3,1553,659.75,719.65,5928.45,3438.75,1797.15,2109.5
2022-05-11,16167.1,2449.3,476.55,923.35,714.2,1526.75,672.35,722.85,5807,3412,1809.95,2119.3
2022-05-12,15808.0,2399.4,462.65,869.9,695.8,1508.8,649.65,705.4,5593.4,3408.65,1760.9,2045.2
2022-05-13,15782.15,2426.6,444.65,872.35,677.35,1504.4,635.95,689.9,5515.75,3414.9,1779.55,2054.15
2022-05-16,15842.3,2427.2,455,885.9,683,1489.1,638.95,693.2,5645.4,3376.8,1812.85,2105.9
2022-05-17,16259.3,2529.15,467.3,903.85,710,1518.45,654.95,707.05,5837.3,3451.6,1840.3,2184.85
2022-05-18,16240.3,2538.35,458,903.15,707.35,1509.2,659.45,696.15,5815.2,3448.8,1846.8,2181.1
2022-05-19,15809.4,2479.85,447.5,866.25,690.3,1427.15,650.2,674.25,5707,3261.95,1783.4,2114.75
2022-05-20,16266.15,2624.45,462.4,896.5,709.55,1455.15,673.1,687.9,5769.6,3293,1829.15,2219.55
2022-05-23,16214.7,2606.9,460.9,902.4,711.05,1468.4,675.35,685.85,5794,3321.75,1854.3,2170.65
2022-05-24,16125.15,2615.85,462.05,897.95,708.15,1441,664.05,678.2,5798.8,3288,1882.6,2160.2
2022-05-25,16025.8,2612,454.1,893.35,713.35,1410.45,665,688.2,5827.4,3167.65,1907.55,2074.15
2022-05-26,16170.15,2587.1,468.9,897.6,728.5,1423.95,683.25,693.65,5817.8,3226.95,1908.65,2046.4
2022-05-27,16352.45,2575.1,468.95,925.4,739.8,1461.35,688.3,684.4,5993.5,3261.3,1946.2,2080.15
2022-05-30,16661.4,2664.8,474.6,936.2,748.5,1526.8,693.65,699.05,6111.2,3375.25,1903.2,2165.65
2022-05-31,16584.55,2632.65,468.1,930.85,752.85,1503.6,685.2,700.2,6082.15,3364.35,1846.85,2167.55
2022-06-01,16522.75,2633.5,468.3,928.35,752.65,1478.55,686.05,694.65,6010.15,3355.2,1865.1,2150.9
2022-06-02,16628.0,2724.3,469.85,942.95,749.75,1508,691.55,695.95,6057.85,3423,1857.65,2209.4
2022-06-03,16584.3,2779.5,464.5,924.3,744.3,1521.7,677.3,686.5,6028.2,3440.15,1858.65,2190
2022-06-06,16569.55,2767.55,463.7,928.75,746.75,1530.05,672.2,682.95,6021,3430.95,1869.3,2225.05
2022-06-07,16416.35,2772.75,463.4,923.7,735.25,1506.7,665.85,685.3,5878.6,3362.7,1858.15,2227.55
2022-06-08,16356.25,2724.05,471.3,913.7,729.5,1500,658.6,663.3,5954.3,3404.15,1845.5,2177.2
2022-06-09,16478.1,2798.75,466.95,920.3,732.75,1515,661.3,676.35,5898.55,3427.1,1865.2,2219.2
2022-06-10,16201.8,2714.25,461.85,913.2,720,1476.8,660.7,673.35,5667.5,3359.9,1791.8,2203.1
2022-06-13,15774.4,2662.9,445.85,865.45,688,1424.5,648.95,671.3,5358.25,3219.6,1737.35,2079.75
2022-06-14,15732.1,2628.1,448.1,844.2,685.5,1440.55,650.75,682.05,5375.75,3210.55,1739.7,2196.45
2022-06-15,15692.15,2596.3,451.35,843.3,687.25,1422.2,650.5,682.1,5484.95,3206.3,1736.65,2184.6
2022-06-16,15360.6,2560,441.6,809.6,678.5,1397.2,634.9,654.2,5283.9,3142,1675.8,2083
2022-06-17,15293.5,2590,441,806.9,686.85,1387.3,635.2,643.65,5419.55,3088.9,1673.6,2095.8
2022-06-20,15350.15,2543.05,434.7,784.05,685.95,1414.15,628.3,640.9,5470.45,3112.4,1679.2,2079.85
2022-06-21,15638.8,2584.1,450.75,798.85,696.1,1449.9,636.5,654.3,5549.15,3211.95,1681.5,2161.8
2022-06-22,15413.3,2505.6,447.65,777.65,686.6,1437.25,626.8,642.85,5439.6,3222.95,1669.7,2089.2
2022-06-23,15556.65,2464.95,451.4,784.95,699.15,1452.45,629.35,660.2,5448.15,3308.8,1684.1,2110.35
2022-06-24,15699.25,2500.05,454.25,806.5,713.45,1441.1,634,671.2,5587.75,3293.1,1698.4,2161.45
2022-06-27,15832.05,2492.65,461.2,823.5,717.35,1474.6,637.1,683.95,5641.2,3314.7,1691.55,2181.6
2022-06-28,15850.2,2527.7,464.25,816.6,710.3,1480.15,642.35,681.15,5576.25,3318.15,1668.8,2204.6
2022-06-29,15799.1,2580.15,459.1,808.8,702.75,1463.25,625.55,687.8,5512.8,3290.5,1642.45,2220.1
2022-06-30,15780.25,2595.65,465.9,794.35,707.2,1461.9,636.8,684.95,5400.5,3267.1,1661.1,2190.9
2022-07-01,15752.05,2408.7,466.85,807.2,703.9,1479.4,643.95,673.45,5614.4,3315.1,1667.75,2232.2
2022-07-04,15835.35,2413.7,473.45,832,720.1,1488,654.35,681.9,5630.3,3235.05,1670.9,2261.85
2022-07-05,15810.85,2433.25,472.15,824.05,719.45,1475.95,648.5,684.45,5661.1,3216.3,1663.05,2246.45
2022-07-06,15989.8,2411.85,479.95,836.55,725.95,1491.65,657.95,693.95,5916.7,3260.75,1704.5,2272.85
2022-07-07,16132.9,2388.1,486.75,861,742,1498.7,658.15,686.8,5860.7,3287.85,1738.5,2274.3
2022-07-08,16220.6,2391.4,488.55,848.6,755.7,1514.45,669.15,695.15,5873.2,3265.45,1744.75,2293.05
2022-07-11,16216.0,2423.9,488.2,858.35,769.5,1473.15,679.85,660.55,5861.5,3113.8,1741.25,2373.25
2022-07-12,16058.3,2420.45,484.95,847.05,759.9,1438.6,676.2,663,5873.55,3084.7,1718.95,2365.65
2022-07-13,15966.65,2377.55,486.5,819.05,753.2,1444.45,679.9,643.5,5878.9,3038.75,1742.05,2353.5
2022-07-14,15938.65,2397.15,479.35,820.9,752.4,1428.85,668.25,641.65,5830.85,2998.75,1770.05,2383.1
2022-07-15,16049.2,2401.8,479.1,815.05,751.2,1430.35,662.2,651.8,5915.2,2994.6,1787.7,2405.25
2022-07-18,16278.5,2422.25,490.3,851.05,772,1489.9,684.5,663.05,6059.8,3063.5,1845.65,2423.6
2022-07-19,16340.55,2437.1,497.95,868.1,780.65,1484.15,700.6,672.9,6065.95,3074.25,1834.95,2451.3
2022-07-20,16520.85,2503,508.6,879.3,783.1,1515.3,705.7,670.65,6074.4,3164.8,1827.75,2451.1
2022-07-21,16605.25,2486.3,512.05,948.1,786,1532.9,715.55,678.35,6266.9,3177.3,1800.55,2495.5
2022-07-22,16719.45,2503.1,513.7,942.45,800.05,1506.3,730.75,678.85,6258.25,3171,1827.1,2499.4
2022-07-25,16631.0,2420.4,517.8,962.05,800.9,1503.6,727.35,678.4,6227,3166.75,1795.55,2550.6
2022-07-26,16483.85,2421.5,514.2,961.6,796.3,1451.15,706.45,684.1,6264.45,3115.9,1761.6,2559.7
2022-07-27,16641.8,2419.2,528.2,979.8,800.5,1471.05,718.95,674.9,6396.35,3188.85,1754.1,2548.7
2022-07-28,16929.6,2457.1,532.45,1017.7,814.6,1517.4,725.9,666.85,7076.6,3260.5,1828.5,2550.4
2022-07-29,17158.25,2509.45,528.35,1043.5,818.6,1549.7,724.75,677.95,7209.1,3301.9,1810.35,2569.2
2022-08-01,17340.05,2574.85,533.75,1040.15,823.4,1551.05,730.8,694.45,7261,3298.8,1855.75,2660.15
2022-08-02,17345.45,2584.65,542.1,1067.25,817.75,1543.6,730.45,686.8,7341.9,3291.8,1884.6,2683.65
2022-08-03,17388.15,2606.35,540.85,1058.3,824.8,1566.1,730.5,693.15,7296.35,3339.5,1851.1,2711.4
2022-08-04,17382.0,2571.9,533.25,1050.2,820.25,1599.9,721.6,694.3,7316.65,3354.95,1835.55,2723.6
2022-08-05,17397.5,2534,531.05,1036.3,838.2,1616.65,728.5,703.65,7304.7,3365.05,1833.9,2698.4
2022-08-08,17525.1,2567.15,520.4,1050.2,836.95,1619.4,745.55,704.35,7342.2,3374.45,1844.5,2791.9
2022-08-10,17534.75,2582.5,514.7,1063.1,848.75,1602.45,739,715.25,7149.4,3354.25,1828.35,2827.2
2022-08-11,17659.0,2591.1,524.75,1079.2,859.7,1619.95,758.85,709.8,7318.95,3422.5,1853.5,2834.05
2022-08-12,17698.15,2633,530.7,1080.45,874.4,1594.1,760.55,709.7,7309.4,3401.55,1841.2,2864.55
2022-08-16,17825.25,2651.3,525.95,1084.45,879.25,1596.45,764.65,704.1,7286.1,3392.7,1846.35,2975.85
2022-08-17,17944.25,2665.15,528.15,1088.6,883.25,1606.25,772.1,722.95,7527.1,3401.1,1839.7,3008.65
2022-08-18,17956.5,2661.3,532.35,1105.1,885.1,1582.95,765.05,733.2,7488.25,3381.25,1904.5,3153.65
2022-08-19,17758.45,2613.85,520.35,1063.3,870.4,1597.1,757.5,732.3,7301.7,3385.75,1877,3130.2
2022-08-22,17490.7,2606.6,511.3,1057.2,852.25,1575.65,741.85,727.6,7102.2,3354.55,1832.05,3051.6
2022-08-23,17577.5,2646.8,521.9,1071.05,863.9,1542.4,747.05,737.6,7207.7,3284.6,1855.75,3030.65
2022-08-24,17604.95,2639.75,519.3,1101.9,873.3,1537.5,750.15,738.75,7176.9,3255.35,1867.6,3134.65
2022-08-25,17522.45,2632.05,520.4,1089.95,872.35,1518.15,743.35,741,7047.15,3218.2,1868.75,3066.35
2022-08-26,17558.9,2618,523.8,1069.75,870.85,1521.55,744.9,730.85,7062.1,3222.2,1902.05,3139.55
2022-08-29,17312.9,2597.65,514.85,1059.2,855.85,1461.75,728.7,720.6,6964.35,3132.55,1850,3142.6
2022-08-30,17759.3,2637.95,531.25,1107.45,887.3,1492.95,751.5,726.6,7306.25,3211.15,1915.45,3194.35
2022-09-01,17542.8,2560.4,533.3,1111.4,874.35,1464.2,744.15,735.05,7181.3,3131.7,1902.85,3233.25
2022-09-02,17539.45,2530.5,536.7,1100.75,872.4,1453,750.2,735,7190.35,3130.4,1918.85,3355.8
2022-09-05,17665.8,2569.8,538.9,1108,882.45,1461.3,756.1,740.4,7196.2,3133.4,1937.9,3346.55
2022-09-06,17655.6,2596.85,537.8,1108.8,883.65,1455.1,750,761.25,7119.35,3127.05,1915.7,3435.8
2022-09-07,17624.4,2581.75,532.85,1089.95,876.2,1457.65,755.4,753.1,7166.5,3149.6,1908.25,3473.75
2022-09-08,17798.75,2585.4,544.65,1108.3,898.8,1475.9,779.75,769.8,7257.65,3169.65,1930.05,3462.8
2022-09-09,17833.35,2569.3,553.35,1137.15,901.25,1511.65,784.85,765.75,7180.9,3217.65,1926.35,3451.2
2022-09-12,17936.35,2598.05,554.9,1136.85,907.2,1536.2,801,769.15,7286.9,3242.95,1924,3463.8
2022-09-13,18070.05,2619.75,558,1163.8,910,1544.95,805.55,784.25,7403.45,3229.35,1923.4,3555.8
2022-09-14,18003.75,2588.35,571.75,1215.75,918.1,1475.4,803.05,783.35,7483.45,3120.4,1954.7,3572.1
2022-09-15,17877.4,2562.7,572.15,1195.85,917.6,1432.8,790,785.1,7386.3,3104.35,1934.15,3748.7
2022-09-16,17530.85,2499.2,561.8,1227.35,909.1,1377.05,789.3,779.65,7274.1,3008.7,1930.3,3702.2
2022-09-19,17622.25,2502.45,572.25,1225.75,899.2,1390.3,798.1,782.75,7496.1,3028.8,1929.5,3778.65
2022-09-20,17816.25,2502.85,574.05,1264.1,916.75,1388.55,812.75,792.15,7635.4,3040.3,1939.75,3834.55
2022-09-21,17718.35,2509.75,569.7,1224.25,915.25,1377.25,806.55,780.2,7690.65,3001.2,1918.5,3640.1
2022-09-22,17629.8,2486.1,567.3,1216.55,903.4,1367.95,789.2,784.1,7719.55,3007.4,1892.75,3716.3
2022-09-23,17327.35,2439.5,550.6,1183.35,882.25,1365.45,768.6,771.35,7507.15,2982.05,1862.7,3674.3
2022-09-26,17016.3,2377.35,543.3,1149.6,861.05,1380.25,742.6,755.05,7259.5,2994.4,1829,3586.2
2022-09-27,17007.4,2396.25,536.5,1165.1,852.55,1393.55,737.5,760.6,7242.85,3017.45,1799.3,3559.1
2022-09-28,16858.6,2332.45,524.85,1140.9,849.5,1394.7,716.45,761.45,7202.5,3035.65,1792.6,3548.75
2022-09-29,16818.1,2325.3,521.75,1142.25,843.9,1398.65,719,764.65,7104.75,2997.3,1765.3,3470.7
2022-09-30,17094.35,2377.75,530.6,1185.2,862,1413.45,733.2,799.9,7335.75,3004.55,1819.2,3455.75
2022-10-03,16887.35,2369.5,519.75,1156.25,848.35,1393.75,722.75,803.35,7171.8,2984.95,1783.9,3157.3
2022-10-04,17274.3,2413.2,532.7,1219.25,867.65,1429.4,742.8,808.7,7488.7,3091.15,1822.25,3237.7
2022-10-06,17331.8,2422.1,537.3,1200.9,885.45,1455.15,755.1,788.6,7404.15,3101.95,1818.9,3285
2022-10-07,17314.65,2432.35,530.2,1213.4,882.55,1451.2,755.7,793.1,7345.15,3064.9,1825.4,3277.6
2022-10-10,17241.0,2405.8,530.75,1210.3,881.75,1462.65,776.85,792.35,7293.4,3118.55,1808.25,3246.25
